trial,local_us,latency
627,1747604558586466,18323
628,1747604558604802,11267
629,1747604558616082,11387
630,1747604558627483,10743
631,1747604558638240,18418
632,1747604558656670,23962
633,1747604558680645,12327
634,1747604558692986,29537
635,1747604558722535,15577
636,1747604558738126,15673
637,1747604558753812,21854
638,1747604558775680,18021
639,1747604558793714,11481
640,1747604558805208,11116
641,1747604558816338,11467
642,1747604558827818,21785
643,1747604558849616,18638
644,1747604558868267,9294
645,1747604558877574,16392
646,1747604558893979,11490
647,1747604558905483,11079
648,1747604558916576,23365
649,1747604558939955,14717
650,1747604558954686,22463
651,1747604558977162,22409
652,1747604558999584,16028
653,1747604559015626,17624
654,1747604559033264,21653
655,1747604559054930,22459
656,1747604559077403,18902
657,1747604559096318,20153
658,1747604559116484,15383
659,1747604559131881,20011
660,1747604559151905,15961
661,1747604559167880,17644
662,1747604559185537,15537
663,1747604559201088,21339
664,1747604559222440,12965
665,1747604559235419,11290
666,1747604559246723,12017
667,1747604559258754,16665
668,1747604559275432,15668
669,1747604559291114,12494
670,1747604559303621,23765
671,1747604559327400,22443
672,1747604559349855,22123
673,1747604559371991,22281
674,1747604559394286,15853
675,1747604559410152,13385
676,1747604559423550,17056
677,1747604559440619,22731
678,1747604559463363,34419
679,1747604559497795,15207
680,1747604559513015,18077
681,1747604559531106,25279
682,1747604559556397,15689
683,1747604559572100,23064
684,1747604559595177,13008
685,1747604559608198,17087
686,1747604559625298,28531
687,1747604559653843,31453
688,1747604559685308,12856
689,1747604559698178,16631
690,1747604559714823,16521
691,1747604559731357,20715
692,1747604559752086,24610
693,1747604559776709,21646
694,1747604559798369,11731
695,1747604559810112,17078
696,1747604559827204,21776
697,1747604559848992,16107
698,1747604559865113,16964
699,1747604559882091,17005
700,1747604559899108,15506
701,1747604559914628,18178
702,1747604559932819,16644
703,1747604559949477,16562
704,1747604559966051,23041
705,1747604559989106,11542
706,1747604560000662,11158
707,1747604560011833,21962
708,1747604560033809,21924
709,1747604560055745,11593
710,1747604560067351,10567
711,1747604560077931,11494
712,1747604560089438,16856
713,1747604560106307,14697
