trial,sent_us,recv_us,latency_us
377,1747593799958040,1747593799986050,28010
378,1747593799997494,1747593800001460,3966
379,1747593800088910,1747593800199465,110555
380,1747593800224338,1747593800227081,2743
381,1747593800288898,1747593800292431,3533
382,1747593800388925,1747593800461527,72602
383,1747593800488904,1747593800496010,7106
384,1747593800588911,1747593800590965,2054
385,1747593800688914,1747593800703732,14818
386,1747593800788924,1747593800790045,1121
387,1747593800888911,1747593800893860,4949
388,1747593800988912,1747593800998261,9349
389,1747593801088919,1747593801097166,8247
390,1747593801188907,1747593801192116,3209
391,1747593801288899,1747593801303076,14177
392,1747593801388972,1747593801410413,21441
393,1747593801488915,1747593801504722,15807
394,1747593801588918,1747593801594731,5813
395,1747593801688917,1747593801706327,17410
396,1747593801788917,1747593801797500,8583
397,1747593801888901,1747593801893823,4922
398,1747593801988914,1747593801992737,3823
399,1747593802088909,1747593802134429,45520
400,1747593802188900,1747593802189198,298
401,1747593802288921,1747593802315895,26974
402,1747593802388911,1747593802389646,735
403,1747593802488921,1747593802490134,1213
404,1747593802588911,1747593802610058,21147
405,1747593802688910,1747593802691416,2506
406,1747593802788912,1747593802791779,2867
407,1747593802888918,1747593802899011,10093
408,1747593802988921,1747593802992432,3511
409,1747593803088917,1747593803089897,980
410,1747593803188902,1747593803196019,7117
411,1747593803288919,1747593803291252,2333
412,1747593803388906,1747593803421966,33060
413,1747593803488906,1747593803494877,5971
414,1747593803588917,1747593803592820,3903
415,1747593803688920,1747593803692108,3188
416,1747593803788918,1747593803794095,5177
417,1747593803888923,1747593803890551,1628
418,1747593803988910,1747593803996739,7829
419,1747593804088917,1747593804096442,7525
420,1747593804188908,1747593804215108,26200
421,1747593804288911,1747593804289001,90
422,1747593804388909,1747593804401808,12899
423,1747593804488917,1747593804489983,1066
424,1747593804588908,1747593804590113,1205
425,1747593804688917,1747593804701344,12427
426,1747593804788919,1747593804791104,2185
427,1747593804888910,1747593804895934,7024
428,1747593804988915,1747593805016609,27694
429,1747593805088920,1747593805095509,6589
430,1747593805188913,1747593805189706,793
431,1747593805288912,1747593805307689,18777
432,1747593805388908,1747593805390371,1463
433,1747593805488911,1747593805500896,11985
434,1747593805588917,1747593805614924,26007
435,1747593805688915,1747593805694676,5761
436,1747593805788904,1747593805789217,313
437,1747593805888910,1747593805909311,20401
438,1747593805988918,1747593805989511,593
439,1747593806088899,1747593806097537,8638
440,1747593806188902,1747593806206426,17524
441,1747593806288914,1747593806292036,3122
442,1747593806388913,1747593806391032,2119
443,1747593806488905,1747593806518971,30066
444,1747593806588905,1747593806590091,1186
445,1747593806688909,1747593806696013,7104
446,1747593806788917,1747593806791397,2480
447,1747593806888909,1747593806890374,1465
448,1747593806988912,1747593806997218,8306
449,1747593807088905,1747593807091562,2657
450,1747593807188908,1747593807240150,51242
451,1747593807288902,1747593807290660,1758
452,1747593807388907,1747593807401017,12110
453,1747593807488914,1747593807489963,1049
454,1747593807588910,1747593807591029,2119
455,1747593807688911,1747593807720637,31726
456,1747593807788916,1747593807789955,1039
457,1747593807888897,1747593807905068,16171
458,1747593807988919,1747593807989799,880
459,1747593808088905,1747593808090932,2027
460,1747593808188918,1747593808193278,4360
461,1747593808288908,1747593808309402,20494
462,1747593808388921,1747593808391858,2937
463,1747593808488910,1747593808493168,4258
464,1747593808588921,1747593808594003,5082
465,1747593808688911,1747593808690173,1262
466,1747593808788917,1747593808789727,810
467,1747593808888907,1747593808901493,12586
468,1747593808988921,1747593808989729,808
469,1747593809088907,1747593809093097,4190
470,1747593809188931,1747593809194198,5267
471,1747593809288915,1747593809291864,2949
472,1747593809388911,1747593809407944,19033
473,1747593809488912,1747593809493748,4836
474,1747593809588921,1747593809643072,54151
475,1747593809688907,1747593809696752,7845
476,1747593809788919,1747593809886694,97775
477,1747593809978012,1747593810035055,57043
478,1747593810052818,1747593810053333,515
479,1747593810106173,1747593810245435,139262
480,1747593810310996,1747593810324038,13042
481,1747593810523023,1747593810541102,18079
482,1747593810551389,1747593810556774,5385
483,1747593810564219,1747593810566292,2073
484,1747593810588902,1747593810596868,7966
485,1747593810688920,1747593810755507,66587
486,1747593810788908,1747593810790077,1169
487,1747593810888910,1747593811012244,123334
488,1747593811046198,1747593811073544,27346
489,1747593811088897,1747593811089307,410
490,1747593811188911,1747593811258391,69480
491,1747593811288909,1747593811290733,1824
492,1747593811388916,1747593811510180,121264
493,1747593811525554,1747593811560545,34991
494,1747593811588900,1747593811589420,520
495,1747593811688917,1747593811766883,77966
496,1747593811788904,1747593811802633,13729
497,1747593811888919,1747593811970086,81167
498,1747593811988903,1747593811992941,4038
499,1747593812088917,1747593812169907,80990
500,1747593812188898,1747593812206534,17636
501,1747593812288906,1747593812452190,163284
502,1747593812473094,1747593812497559,24465
503,1747593812508874,1747593812513003,4129
504,1747593812588914,1747593812697538,108624
505,1747593812720039,1747593812724341,4302
506,1747593812788909,1747593812957999,169090
507,1747593812997811,1747593813003548,5737
508,1747593813022737,1747593813039681,16944
509,1747593813088904,1747593813228505,139601
510,1747593813246612,1747593813253568,6956
511,1747593813288898,1747593813294737,5839
512,1747593813388918,1747593813483642,94724
513,1747593813497348,1747593813534461,37113
514,1747593813588902,1747593813748863,159961
515,1747593813761475,1747593813767691,6216
516,1747593813853233,1747593814006956,153723
517,1747593814023714,1747593814044499,20785
518,1747593814053163,1747593814061716,8553
519,1747593814096169,1747593814100489,4320
520,1747593814188908,1747593814270123,81215
521,1747593814288906,1747593814311864,22958
522,1747593814388915,1747593814534036,145121
523,1747593814565015,1747593814568147,3132
524,1747593814588897,1747593814588915,18
525,1747593814688915,1747593814794599,105684
526,1747593814816551,1747593814827219,10668
527,1747593814888900,1747593814891817,2917
528,1747593814988919,1747593815057616,68697
529,1747593815088904,1747593815094265,5361
530,1747593815188906,1747593815320557,131651
531,1747593815334961,1747593815342820,7859
532,1747593815388897,1747593815389212,315
533,1747593815488914,1747593815508956,20042
534,1747593815588905,1747593815589785,880
535,1747593815688917,1747593815692211,3294
536,1747593815788908,1747593815796981,8073
537,1747593815888911,1747593815891719,2808
538,1747593815988907,1747593816005988,17081
539,1747593816088923,1747593816090397,1474
540,1747593816188919,1747593816232024,43105
541,1747593816288904,1747593816291614,2710
542,1747593816388911,1747593816405164,16253
543,1747593816488917,1747593816494134,5217
544,1747593816588917,1747593816590670,1753
545,1747593816688907,1747593816698020,9113
546,1747593816788911,1747593816792431,3520
547,1747593816888899,1747593816893596,4697
548,1747593816988923,1747593817012094,23171
549,1747593817088912,1747593817090117,1205
550,1747593817188918,1747593817243129,54211
551,1747593817288906,1747593817307091,18185
552,1747593817388911,1747593817395533,6622
553,1747593817488898,1747593817494532,5634
554,1747593817588916,1747593817601449,12533
555,1747593817688916,1747593817701120,12204
556,1747593817788913,1747593817798078,9165
557,1747593817888907,1747593817909054,20147
558,1747593817988924,1747593817993400,4476
559,1747593818088904,1747593818096982,8078
560,1747593818188910,1747593818208327,19417
561,1747593818288917,1747593818291724,2807
562,1747593818388915,1747593818395515,6600
563,1747593818488913,1747593818513180,24267
564,1747593818588913,1747593818590841,1928
565,1747593818688904,1747593818711217,22313
566,1747593818788898,1747593818832646,43748
567,1747593818888899,1747593818891289,2390
568,1747593818988897,1747593818994877,5980
569,1747593819088919,1747593819090248,1329
570,1747593819188912,1747593819189564,652
571,1747593819288912,1747593819293882,4970
572,1747593819388911,1747593819389964,1053
573,1747593819488913,1747593819497841,8928
574,1747593819588912,1747593819604591,15679
575,1747593819688923,1747593819692458,3535
576,1747593819788913,1747593819791876,2963
577,1747593819888908,1747593819893413,4505
578,1747593819988919,1747593819992616,3697
579,1747593820088913,1747593820111214,22301
580,1747593820188916,1747593820189627,711
581,1747593820288909,1747593820308869,19960
582,1747593820388911,1747593820390179,1268
583,1747593820488920,1747593820492159,3239
584,1747593820588916,1747593820599834,10918
585,1747593820688919,1747593820695095,6176
586,1747593820788909,1747593820788776,-133
587,1747593820888909,1747593820899071,10162
588,1747593820988919,1747593820989925,1006
589,1747593821088917,1747593821093276,4359
590,1747593821188909,1747593821197029,8120
591,1747593821288922,1747593821312924,24002
592,1747593821388913,1747593821389901,988
593,1747593821488915,1747593821492964,4049
594,1747593821588913,1747593821591819,2906
595,1747593821688918,1747593821696936,8018
596,1747593821788913,1747593821789772,859
597,1747593821888913,1747593821891485,2572
598,1747593821988907,1747593822000909,12002
599,1747593822088917,1747593822107969,19052
600,1747593822188913,1747593822189554,641
601,1747593822288903,1747593822303773,14870
602,1747593822388921,1747593822390483,1562
603,1747593822488912,1747593822491087,2175
