trial,sent_us,recv_us,latency_us
716,1747605980402304,1747605980412707,10403
717,1747605980402343,1747605980413095,10752
718,1747605980402381,1747605980413316,10935
719,1747605980402420,1747605980418100,15680
720,1747605980402459,1747605980418434,15975
721,1747605980412722,1747605980423754,11032
722,1747605980412761,1747605980424124,11363
723,1747605980412799,1747605980424418,11619
724,1747605980412845,1747605980429743,16898
725,1747605980423051,1747605980430101,7050
726,1747605980423089,1747605980434880,11791
727,1747605980423128,1747605980435254,12126
728,1747605980423167,1747605980440337,17170
729,1747605980433379,1747605980440672,7293
730,1747605980433418,1747605980440910,7492
731,1747605980433457,1747605980446062,12605
