trial,sent_us,recv_us,latency_us
448,1747599868810569,1747599868816504,5935
449,1747599868810864,1747599868816593,5729
450,1747599868811157,1747599868816685,5528
451,1747599868811459,1747599868816779,5320
452,1747599868811752,1747599868816882,5130
453,1747599868812173,1747599868817302,5129
454,1747599868812490,1747599868821048,8558
455,1747599868813724,1747599868821303,7579
456,1747599868814017,1747599868821462,7445
457,1747599868814312,1747599868821615,7303
458,1747599868814605,1747599868821761,7156
459,1747599868814899,1747599868821919,7020
460,1747599868815192,1747599868822056,6864
461,1747599868815493,1747599868822158,6665
462,1747599868815786,1747599868822257,6471
463,1747599868816081,1747599868822351,6270
464,1747599868816486,1747599868822439,5953
465,1747599868816807,1747599868822526,5719
466,1747599868817107,1747599868822637,5530
467,1747599868817409,1747599868822737,5328
468,1747599868817925,1747599868840834,22909
469,1747599868820657,1747599868841109,20452
470,1747599868822673,1747599868841325,18652
471,1747599868824878,1747599868841445,16567
472,1747599868827048,1747599868841539,14491
473,1747599868829346,1747599868841633,12287
474,1747599868831157,1747599868841719,10562
475,1747599868832635,1747599868841809,9174
476,1747599868834782,1747599868841895,7113
477,1747599868835219,1747599868841978,6759
478,1747599868835519,1747599868842059,6540
479,1747599868835813,1747599868842137,6324
480,1747599868836106,1747599868842215,6109
481,1747599868836401,1747599868842361,5960
482,1747599868836694,1747599868842460,5766
483,1747599868837106,1747599868842549,5443
484,1747599868837433,1747599868842633,5200
485,1747599868837979,1747599868842716,4737
486,1747599868838399,1747599868842803,4404
487,1747599868838825,1747599868843956,5131
488,1747599868839259,1747599868848682,9423
489,1747599868839855,1747599868848981,9126
490,1747599868841921,1747599868849222,7301
491,1747599868843397,1747599868849476,6079
492,1747599868844140,1747599868849676,5536
493,1747599868844443,1747599868849766,5323
494,1747599868844736,1747599868849849,5113
495,1747599868845031,1747599868849931,4900
496,1747599868845331,1747599868850015,4684
497,1747599868846017,1747599868850097,4080
498,1747599868846448,1747599868850179,3731
499,1747599868846865,1747599868850268,3403
500,1747599868847286,1747599868850348,3062
501,1747599868847603,1747599868850428,2825
502,1747599868847896,1747599868854052,6156
503,1747599868848319,1747599868856850,8531
504,1747599868848750,1747599868857100,8350
505,1747599868849048,1747599868857333,8285
506,1747599868850231,1747599868857457,7226
507,1747599868850819,1747599868857584,6765
508,1747599868851112,1747599868857691,6579
509,1747599868851413,1747599868857792,6379
510,1747599868851706,1747599868857880,6174
511,1747599868852001,1747599868857981,5980
512,1747599868852294,1747599868858082,5788
513,1747599868852589,1747599868858172,5583
514,1747599868852882,1747599868858312,5430
515,1747599868853177,1747599868858419,5242
516,1747599868853596,1747599868858513,4917
517,1747599868853918,1747599868858601,4683
518,1747599868854490,1747599868858688,4198
519,1747599868854809,1747599868858775,3966
520,1747599868855107,1747599868860696,5589
521,1747599868855624,1747599868863076,7452
522,1747599868855944,1747599868863281,7337
523,1747599868856242,1747599868863455,7213
524,1747599868856535,1747599868863606,7071
525,1747599868857123,1747599868863754,6631
526,1747599868857425,1747599868863904,6479
527,1747599868857718,1747599868864064,6346
528,1747599868858013,1747599868864209,6196
529,1747599868858306,1747599868864397,6091
530,1747599868858601,1747599868864521,5920
531,1747599868858894,1747599868864647,5753
532,1747599868859188,1747599868864741,5553
533,1747599868859489,1747599868864832,5343
534,1747599868859912,1747599868864969,5057
535,1747599868860535,1747599868865101,4566
536,1747599868860875,1747599868865250,4375
537,1747599868861305,1747599868865725,4420
538,1747599868861615,1747599868865921,4306
539,1747599868861908,1747599868866027,4119
540,1747599868862203,1747599868866121,3918
541,1747599868862496,1747599868869295,6799
542,1747599868862791,1747599868869419,6628
543,1747599868863188,1747599868869505,6317
544,1747599868863670,1747599868869587,5917
545,1747599868863969,1747599868869668,5699
546,1747599868864264,1747599868869746,5482
547,1747599868864696,1747599868869826,5130
548,1747599868865083,1747599868869905,4822
549,1747599868865501,1747599868869981,4480
550,1747599868865965,1747599868871611,5646
551,1747599868866387,1747599868873940,7553
552,1747599868866693,1747599868874125,7432
553,1747599868866986,1747599868874300,7314
554,1747599868867288,1747599868874457,7169
555,1747599868868798,1747599868874628,5830
556,1747599868869687,1747599868874781,5094
557,1747599868869980,1747599868874900,4920
558,1747599868870275,1747599868874979,4704
559,1747599868870569,1747599868875059,4490
560,1747599868870863,1747599868875141,4278
561,1747599868871157,1747599868875227,4070
562,1747599868871459,1747599868875475,4016
563,1747599868871899,1747599868875655,3756
564,1747599868872498,1747599868875817,3319
565,1747599868872794,1747599868875974,3180
566,1747599868873202,1747599868876092,2890
567,1747599868873650,1747599868876174,2524
568,1747599868874074,1747599868876766,2692
569,1747599868874502,1747599868879327,4825
570,1747599868874804,1747599868879508,4704
571,1747599868875097,1747599868879681,4584
572,1747599868875399,1747599868879835,4436
573,1747599868875692,1747599868879989,4297
574,1747599868875986,1747599868880141,4155
575,1747599868876279,1747599868880307,4028
