trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
2325,108374359,1747578925762245,10521,36000,12048,-23952
2326,108394359,1747578925776245,6456,20000,14000,-6000
2327,108410359,1747578925804911,16460,16000,28666,12666
2328,108436359,1747578925819591,7083,26000,14680,-11320
2329,108452359,1747578925836729,8252,16000,17138,1138
2330,108470359,1747578925880025,24447,18000,43296,25296
2331,108504359,1747578925891164,9381,34000,11139,-22861
2332,108522359,1747578925941508,31234,18000,50344,32344
2333,108562359,1747578925946091,7157,40000,4583,-35417
2334,108578359,1747578925958725,4712,16000,12634,-3366
2335,108592359,1747578925994876,19787,14000,36151,22151
2336,108620359,1747578926004059,7815,28000,9183,-18817
2337,108636359,1747578926018907,7531,16000,14848,-1152
2338,108652359,1747578926049415,16760,16000,30508,14508
2339,108678359,1747578926059679,5364,26000,10264,-15736
2340,108692359,1747578926079566,10074,14000,19887,5887
2341,108712359,1747578926128038,28580,20000,48472,28472
2342,108750359,1747578926133331,6885,38000,5293,-32707
2343,108766359,1747578926198617,42236,16000,65286,49286
2344,108818359,1747578926204788,9227,52000,6171,-45829
2345,108836359,1747578926255218,30805,18000,50430,32430
2346,108876359,1747578926258297,6357,40000,3079,-36921
2347,108892359,1747578926273774,5420,16000,15477,-523
2348,108906359,1747578926311954,22001,14000,38180,24180
2349,108938359,1747578926320566,6582,32000,8612,-23388
2350,108954359,1747578926339996,8616,16000,19430,3430
2351,108972359,1747578926591443,275251,18000,251447,233447
2352,109256359,1747578926652990,16424,284000,61547,-222453
2353,109282359,1747578926663619,6252,26000,10629,-15371
2354,109298359,1747578926686925,12346,16000,23306,7306
2355,109320359,1747578926711915,12358,22000,24990,2990
2356,109342359,1747578926728352,9076,22000,16437,-5563
2357,109360359,1747578926744212,7128,18000,15860,-2140
2358,109376359,1747578926770229,14204,16000,26017,10017
2359,109400359,1747578926785726,8872,24000,15497,-8503
2360,109418359,1747578926801568,7302,18000,15842,-2158
2361,109434359,1747578926829012,16444,16000,27444,11444
2362,109460359,1747578926844976,8162,26000,15964,-10036
2363,109478359,1747578926859897,5910,18000,14921,-3079
2364,109492359,1747578926890937,17601,14000,31040,17040
2365,109518359,1747578926900234,6396,26000,9297,-16703
2366,109534359,1747578926921710,10026,16000,21476,5476
2367,109554359,1747578926948724,14414,20000,27014,7014
2368,109578359,1747578926960810,6754,24000,12086,-11914
2369,109594359,1747578927013273,31314,16000,52463,36463
2370,109634359,1747578927018733,8127,40000,5460,-34540
2371,109652359,1747578927038605,9568,18000,19872,1872
2372,109670359,1747578927227951,192721,18000,189346,171346
2373,109872359,1747578927264288,13348,202000,36337,-165663
2374,109894359,1747578927281241,9589,22000,16953,-5047
2375,109912359,1747578927294004,6234,18000,12763,-5237
2376,109928359,1747578927334512,22453,16000,40508,24508
2377,109960359,1747578927342757,6745,32000,8245,-23755
2378,109976359,1747578927359920,6878,16000,17163,1163
2379,109992359,1747578927415685,34823,16000,55765,39765
2380,110036359,1747578927419891,7539,44000,4206,-39794
2381,110052359,1747578927486074,41602,16000,66183,50183
2382,110102359,1747578927484811,6799,50000,18446744073709550353,-51263
2383,110118359,1747578927502410,7870,16000,17599,1599
2384,110134359,1747578927541489,23007,16000,39079,23079
2385,110166359,1747578927548730,6723,32000,7241,-24759
2386,110182359,1747578927563539,5448,16000,14809,-1191
2387,110196359,1747578927611527,28544,14000,47988,33988
2388,110234359,1747578927616119,5682,38000,4592,-33408
2389,110248359,1747578927629793,5243,14000,13674,-326
2390,110262359,1747578927683210,32325,14000,53417,39417
2391,110304359,1747578927686271,6321,42000,3061,-38939
2392,110320359,1747578927706351,8583,16000,20080,4080
2393,110338359,1747578927783423,48413,18000,77072,59072
2394,110396359,1747578927779733,7186,58000,18446744073709547926,-61690
2395,110412359,1747578927800492,10764,16000,20759,4759
2396,110432359,1747578927825359,13380,20000,24867,4867
2397,110454359,1747578927839936,8179,22000,14577,-7423
2398,110472359,1747578927855721,7497,18000,15785,-2215
2399,110488359,1747578927879862,13216,16000,24141,8141
2400,110510359,1747578927892984,6162,22000,13122,-8878
2401,110526359,1747578927913739,9443,16000,20755,4755
2402,110544359,1747578927938179,13840,18000,24440,6440
2403,110566359,1747578927947997,5690,22000,9818,-12182
2404,110580359,1747578927962243,6280,14000,14246,246
2405,110596359,1747578927998471,19573,16000,36228,20228
2406,110624359,1747578928005943,6261,28000,7472,-20528
2407,110640359,1747578928021967,5590,16000,16024,24
2408,110654359,1747578928062125,25233,14000,40158,26158
2409,110688359,1747578928070811,6868,34000,8686,-25314
2410,110704359,1747578928084251,4452,16000,13440,-2560
2411,110718359,1747578928133730,28006,14000,49479,35479
2412,110756359,1747578928138457,6471,38000,4727,-33273
2413,110772359,1747578928153868,6179,16000,15411,-589
2414,110788359,1747578928178262,11676,16000,24394,8394
2415,110808359,1747578928190408,6406,20000,12146,-7854
2416,110824359,1747578928206380,6449,16000,15972,-28
2417,110840359,1747578928237675,16273,16000,31295,15295
2418,110866359,1747578928247579,5919,26000,9904,-16096
2419,110880359,1747578928265233,7687,14000,17654,3654
2420,110896359,1747578928307089,25099,16000,41856,25856
2421,110930359,1747578928312219,6455,34000,5130,-28870
2422,110946359,1747578928328997,6875,16000,16778,778
2423,110962359,1747578928361671,17583,16000,32674,16674
2424,110988359,1747578928368878,5742,26000,7207,-18793
2425,111002359,1747578928385698,6847,14000,16820,2820
2426,111018359,1747578928445940,36696,16000,60242,44242
2427,111064359,1747578928449309,8166,46000,3369,-42631
2428,111082359,1747578928471822,13441,18000,22513,4513
2429,111104359,1747578928488745,7773,22000,16923,-5077
2430,111120359,1747578928505995,8812,16000,17250,1250
2431,111138359,1747578928520774,6645,18000,14779,-3221
2432,111154359,1747578928553738,17562,16000,32964,16964
2433,111180359,1747578928562831,6148,26000,9093,-16907
2434,111196359,1747578928577168,5056,16000,14337,-1663
2435,111210359,1747578928613591,20586,14000,36423,22423
2436,111240359,1747578928637827,18363,30000,24236,-5764
2437,111268359,1747578928694470,36031,28000,56643,28643
2438,111314359,1747578928700528,9168,46000,6058,-39942
2439,111332359,1747578928718379,9027,18000,17851,-149
2440,111350359,1747578928755283,21223,18000,36904,18904
2441,111380359,1747578928761288,5789,30000,6005,-23995
2442,111394359,1747578928776081,6057,14000,14793,793
2443,111410359,1747578928806697,16095,16000,30616,14616
2444,111436359,1747578928819129,6714,26000,12432,-13568
2445,111452359,1747578928835404,8223,16000,16275,275
2446,111470359,1747578928864774,14782,18000,29370,11370
2447,111494359,1747578928883428,10569,24000,18654,-5346
2448,111514359,1747578928898773,7554,20000,15345,-4655
2449,111530359,1747578928920274,11547,16000,21501,5501
2450,111550359,1747578928931342,5284,20000,11068,-8932
2451,111564359,1747578928954213,11589,14000,22871,8871
2452,111584359,1747578929007831,34081,20000,53618,33618
2453,111628359,1747578929012001,8242,44000,4170,-39830
2454,111646359,1747578929057713,25532,18000,45712,27712
2455,111680359,1747578929062666,6137,34000,4953,-29047
2456,111696359,1747578929086504,11117,16000,23838,7838
2457,111716359,1747578929109080,13417,20000,22576,2576
2458,111738359,1747578929119540,5223,22000,10460,-11540
2459,111752359,1747578929134406,5871,14000,14866,866
2460,111766359,1747578929175329,23988,14000,40923,26923
2461,111800359,1747578929187539,9156,34000,12210,-21790
2462,111818359,1747578929202781,7951,18000,15242,-2758
2463,111834359,1747578929239342,21491,16000,36561,20561
2464,111864359,1747578929246644,7351,30000,7302,-22698
2465,111880359,1747578929262558,5941,16000,15914,-86
2466,111894359,1747578929300238,21885,14000,37680,23680
2467,111924359,1747578929306658,6715,30000,6420,-23580
2468,111940359,1747578929324913,8079,16000,18255,2255
2469,111958359,1747578929357910,18080,18000,32997,14997
2470,111986359,1747578929367949,5734,28000,10039,-17961
2471,112000359,1747578929382141,5765,14000,14192,192
2472,112014359,1747578929411783,16336,14000,29642,15642
2473,112040359,1747578929422714,6099,26000,10931,-15069
2474,112056359,1747578929437917,5615,16000,15203,-797
2475,112070359,1747578929517274,49616,14000,79357,65357
2476,112128359,1747578929538461,25192,58000,21187,-36813
2477,112162359,1747578929551548,10547,34000,13087,-20913
2478,112182359,1747578929567499,8306,20000,15951,-4049
2479,112200359,1747578929623147,33684,18000,55648,37648
2480,112242359,1747578929659372,34167,42000,36225,-5775
2481,112286359,1747578929681619,15479,44000,22247,-21753
2482,112310359,1747578929706326,15568,24000,24707,707
2483,112334359,1747578929717530,7338,24000,11204,-12796
2484,112350359,1747578929733526,7072,16000,15996,-4
2485,112366359,1747578929783445,30067,16000,49919,33919
2486,112406359,1747578929788343,6358,40000,4898,-35102
2487,112422359,1747578929807215,8327,16000,18872,2872
2488,112440359,1747578929837160,17043,18000,29945,11945
2489,112466359,1747578929849030,6842,26000,11870,-14130
2490,112482359,1747578929866488,7950,16000,17458,1458
2491,112498359,1747578929895433,15978,16000,28945,12945
2492,112522359,1747578929903929,5616,24000,8496,-15504
2493,112536359,1747578929919772,7285,14000,15843,1843
2494,112552359,1747578929982603,38338,16000,62831,46831
2495,112600359,1747578929987222,9239,48000,4619,-43381
2496,112618359,1747578930006081,9976,18000,18859,859
2497,112636359,1747578930026865,12108,18000,20784,2784
2498,112658359,1747578930038468,4635,22000,11603,-10397
2499,112672359,1747578930059135,9840,14000,20667,6667
2500,112690359,1747578930085583,14880,18000,26448,8448
2501,112714359,1747578930355519,219400,24000,269936,245936
2502,112942359,1747578930333185,12201,228000,18446744073709529282,-250334
2503,112964359,1747578930348058,7683,22000,14873,-7127
2504,112980359,1747578930566951,158176,16000,218893,202893
2505,113148359,1747578930530262,6485,168000,18446744073709514927,-204689
2506,113164359,1747578930546262,6340,16000,16000,0
2507,113180359,1747578930570005,11061,16000,23743,7743
2508,113200359,1747578930587559,9936,20000,17554,-2446
2509,113218359,1747578930905235,329913,18000,317676,299676
2510,113556359,1747578931088436,196674,338000,183201,-154799
2511,113762359,1747578931338262,195460,206000,249826,43826
2512,113966359,1747578931598486,197220,204000,260224,56224
2513,114172359,1747578931553862,5606,206000,18446744073709506992,-250624
2514,114186359,1747578931601857,28227,14000,47995,33995
2515,114224359,1747578931931924,347766,38000,330067,292067
2516,114580359,1747578932121618,196613,356000,189694,-166306
2517,114786359,1747578932386574,195341,206000,264956,58956
2518,114990359,1747578932378242,10092,204000,18446744073709543284,-212332
2519,115010359,1747578932638390,177008,20000,260148,240148
2520,115196359,1747578932578303,5811,186000,18446744073709491529,-246087
2521,115210359,1747578932591454,5329,14000,13151,-849
2522,115224359,1747578932623040,17253,14000,31586,17586
2523,115250359,1747578932637542,9561,26000,14502,-11498
2524,115268359,1747578932656665,10329,18000,19123,1123
2525,115288359,1747578932966938,307829,20000,310273,290273
2526,115604359,1747578933173595,197055,316000,206657,-109343
2527,115810359,1747578933438129,199883,206000,264534,58534
2528,116018359,1747578933399192,5184,208000,18446744073709512679,-246937
2529,116032359,1747578933791250,385871,14000,392058,378058
2530,116426359,1747578933957521,194183,394000,166271,-227729
2531,116630359,1747578934220329,194527,204000,262808,58808
2532,116834359,1747578934482437,195434,204000,262108,58108
2533,117038359,1747578934420810,6650,204000,18446744073709489989,-265627
2534,117054359,1747578934435990,6402,16000,15180,-820
2535,117070359,1747578934486716,29066,16000,50726,34726
2536,117108359,1747578934489195,5806,38000,2479,-35521
2537,117122359,1747578934806032,316868,14000,316837,302837
2538,117448359,1747578935007240,195783,326000,201208,-124792
2539,117652359,1747578935266482,200144,204000,259242,55242
2540,117862359,1747578935270160,23735,210000,3678,-206322
2541,117894359,1747578935279367,8386,32000,9207,-22793
2542,117912359,1747578935294193,6234,18000,14826,-3174
2543,117928359,1747578935326815,17651,16000,32622,16622
2544,117954359,1747578935336976,6367,26000,10161,-15839
2545,117970359,1747578935390182,31859,16000,53206,37206
2546,118010359,1747578935396181,9152,40000,5999,-34001
2547,118028359,1747578935410692,6869,18000,14511,-3489
2548,118044359,1747578935444854,18965,16000,34162,18162
2549,118072359,1747578935454352,6643,28000,9498,-18502
2550,118088359,1747578935469556,6141,16000,15204,-796
2551,118104359,1747578935514901,25692,16000,45345,29345
2552,118138359,1747578935519200,5813,34000,4299,-29701
2553,118152359,1747578935535372,7331,14000,16172,2172
2554,118168359,1747578935785829,296578,16000,250457,234457
2555,118474359,1747578935866354,13461,306000,80525,-225475
2556,118496359,1747578935880052,8303,22000,13698,-8302
2557,118514359,1747578935898579,8184,18000,18527,527
2558,118532359,1747578935979467,49815,18000,80888,62888
2559,118590359,1747578935974051,7779,58000,18446744073709546200,-63416
2560,118606359,1747578935988321,6805,16000,14270,-1730
2561,118622359,1747578936011147,12218,16000,22826,6826
2562,118644359,1747578936024945,5771,22000,13798,-8202
2563,118658359,1747578936041042,8456,14000,16097,2097
2564,118676359,1747578936066350,11877,18000,25308,7308
2565,118696359,1747578936081638,8546,20000,15288,-4712
2566,118714359,1747578936108472,16638,18000,26834,8834
2567,118740359,1747578936126971,9955,26000,18499,-7501
2568,118758359,1747578936141651,7483,18000,14680,-3320
2569,118774359,1747578936155634,6135,16000,13983,-2017
2570,118790359,1747578936189268,18260,16000,33634,17634
2571,118818359,1747578936201104,7082,28000,11836,-16164
2572,118834359,1747578936219253,8578,16000,18149,2149
2573,118852359,1747578936264554,26594,18000,45301,27301
2574,118888359,1747578936270627,6696,36000,6073,-29927
2575,118904359,1747578936288502,7949,16000,17875,1875
2576,118920359,1747578936328491,23862,16000,39989,23989
2577,118952359,1747578936334253,6541,32000,5762,-26238
2578,118968359,1747578936374444,22538,16000,40191,24191
2579,119000359,1747578936382245,6599,32000,7801,-24199
2580,119016359,1747578936398319,6417,16000,16074,74
2581,119032359,1747578936428972,16236,16000,30653,14653
2582,119058490,1747578936440859,6856,26131,11887,-14244
2583,119074359,1747578936456807,6807,15869,15948,79
2584,119090359,1747578936490102,18616,16000,33295,17295
2585,119118359,1747578936502312,7588,28000,12210,-15790
2586,119134359,1747578936520918,9540,16000,18606,2606
2587,119152359,1747578936541467,11925,18000,20549,2549
2588,119172359,1747578936566473,14135,20000,25006,5006
2589,119196359,1747578936578267,6082,24000,11794,-12206
