trial,local_us,latency
521,1747603447279873,10967
522,1747603447379873,12297
523,1747603447479873,11088
524,1747603447579873,7921
525,1747603447679873,10912
526,1747603447779873,10802
527,1747603447879873,11277
528,1747603447979873,11103
529,1747603448079873,11762
530,1747603448179873,10942
531,1747603448279873,7697
532,1747603448379873,12864
533,1747603448479873,13289
534,1747603448579873,10872
535,1747603448679873,12895
536,1747603448779873,10782
537,1747603448879873,11087
538,1747603448979873,10847
539,1747603449079873,11421
540,1747603449179873,11299
541,1747603449279873,11624
542,1747603449379873,11172
543,1747603449479873,11171
544,1747603449579873,11172
545,1747603449679873,10792
546,1747603449779873,7571
547,1747603449879873,11172
548,1747603449979873,10736
549,1747603450079873,10808
550,1747603450179873,10732
551,1747603450279873,11176
552,1747603450379873,11299
553,1747603450479873,10810
554,1747603450579873,10765
555,1747603450679873,10926
556,1747603450779873,10808
557,1747603450879873,12357
558,1747603450979873,10937
559,1747603451079873,10731
560,1747603451179873,11052
561,1747603451279873,10972
562,1747603451379873,10848
563,1747603451479873,12426
564,1747603451579873,10996
565,1747603451679873,11382
566,1747603451779873,10806
567,1747603451879873,10939
568,1747603451979873,10845
569,1747603452079873,10746
570,1747603452179873,10798
571,1747603452279873,10855
572,1747603452379873,10960
573,1747603452479873,11282
574,1747603452579873,10826
575,1747603452679873,12522
576,1747603452779873,10866
577,1747603452879873,10729
578,1747603452979873,12610
579,1747603453079873,12512
580,1747603453179873,8281
581,1747603453279873,13023
582,1747603453379873,10838
583,1747603453479873,7463
584,1747603453579873,12475
585,1747603453679873,10851
586,1747603453779873,10949
587,1747603453879873,11292
588,1747603453979873,11166
589,1747603454079873,10795
590,1747603454179873,14472
591,1747603454279873,10727
592,1747603454379873,11215
593,1747603454479873,10758
594,1747603454579873,12577
595,1747603454679873,7690
596,1747603454779873,10951
597,1747603454879873,7627
598,1747603454979873,10804
599,1747603455079873,10908
600,1747603455179873,10750
601,1747603455279873,12929
602,1747603455379873,12541
603,1747603455479873,11020
604,1747603455579873,11430
605,1747603455679873,11785
606,1747603455779873,7539
607,1747603455879873,8193
608,1747603455979873,10983
609,1747603456079873,10961
610,1747603456179873,10983
611,1747603456279873,11523
612,1747603456379873,11020
613,1747603456479873,11654
614,1747603456579873,10858
615,1747603456679873,11651
616,1747603456779873,11374
617,1747603456879873,11303
618,1747603456979873,11334
619,1747603457079873,10724
620,1747603457179873,10971
621,1747603457279873,10921
622,1747603457379873,10745
623,1747603457479873,10703
624,1747603457579873,11198
625,1747603457679873,10803
626,1747603457779873,10877
627,1747603457879873,10837
628,1747603457979873,7627
629,1747603458079873,10815
630,1747603458179873,10833
631,1747603458279873,10762
632,1747603458379873,10909
633,1747603458479873,10966
634,1747603458579873,11014
635,1747603458679873,11279
636,1747603458779873,11101
637,1747603458879873,10816
638,1747603458979873,7498
639,1747603459079873,13215
640,1747603459179873,10817
641,1747603459279873,12512
642,1747603459379873,10866
643,1747603459479873,12858
644,1747603459579873,12547
645,1747603459679873,10926
646,1747603459779873,12884
647,1747603459879873,10929
648,1747603459979873,10989
649,1747603460079873,12479
650,1747603460179873,10970
651,1747603460279873,7532
652,1747603460379873,10971
653,1747603460479873,11491
654,1747603460579873,13380
655,1747603460679873,11012
656,1747603460779873,10927
657,1747603460879873,11488
658,1747603460979873,12711
659,1747603461079873,10800
660,1747603461179873,10898
661,1747603461279873,11309
662,1747603461379873,12614
663,1747603461479873,10764
664,1747603461579873,10774
665,1747603461679873,10820
666,1747603461779873,11354
667,1747603461879873,11207
668,1747603461979873,10738
669,1747603462079873,10830
670,1747603462179873,11045
671,1747603462279873,10777
672,1747603462379873,12609
673,1747603462479873,12826
674,1747603462579873,10930
675,1747603462679873,10723
676,1747603462779873,7755
677,1747603462879873,10905
678,1747603462979873,7465
679,1747603463079873,10704
680,1747603463179873,7918
681,1747603463279873,12926
682,1747603463379873,11197
683,1747603463479873,10729
684,1747603463579873,10944
685,1747603463679873,10916
686,1747603463779873,10740
687,1747603463879873,10932
688,1747603463979873,10836
689,1747603464079873,11479
690,1747603464179873,11461
691,1747603464279873,11422
692,1747603464379873,7758
693,1747603464479873,11219
694,1747603464579873,12606
695,1747603464679873,11172
696,1747603464779873,10834
697,1747603464879873,10844
698,1747603464979873,10768
699,1747603465079873,10756
700,1747603465179873,10728
701,1747603465279873,10740
702,1747603465379873,11198
703,1747603465479873,10660
704,1747603465579873,11190
705,1747603465679873,10984
706,1747603465779873,10942
707,1747603465879873,10728
708,1747603465979873,11741
709,1747603466079873,10938
710,1747603466179873,7887
711,1747603466279873,14552
712,1747603466379873,7661
713,1747603466479873,11017
714,1747603466579873,10891
715,1747603466679873,12684
716,1747603466779873,10905
717,1747603466879873,11828
718,1747603466979873,10778
719,1747603467079873,10842
720,1747603467179873,10836
721,1747603467279873,10775
722,1747603467379873,10843
723,1747603467479873,10805
724,1747603467579873,10809
725,1747603467679873,12481
726,1747603467779873,12513
727,1747603467879873,10890
728,1747603467979873,10912
729,1747603468079873,11001
730,1747603468179873,11001
731,1747603468279873,10952
732,1747603468379873,11801
733,1747603468479873,10765
734,1747603468579873,10799
735,1747603468679873,10845
736,1747603468779873,11210
737,1747603468879873,11105
738,1747603468979873,10808
739,1747603469079873,8216
740,1747603469179873,10733
741,1747603469279873,7466
742,1747603469379873,11252
743,1747603469479873,11865
744,1747603469579873,10839
745,1747603469679873,14451
746,1747603469779873,7665
747,1747603469879873,7791
748,1747603469979873,12443
749,1747603470079873,11914
750,1747603470179873,10819
751,1747603470279873,11378
752,1747603470379873,10829
753,1747603470479873,12481
754,1747603470579873,10838
755,1747603470679873,11353
756,1747603470779873,11077
757,1747603470879873,11553
758,1747603470979873,11230
759,1747603471079873,11066
760,1747603471179873,12804
761,1747603471279873,13351
762,1747603471379873,12578
763,1747603471479873,12897
764,1747603471579873,10818
765,1747603471679873,14610
766,1747603471779873,7726
767,1747603471879873,10966
768,1747603471979873,7950
769,1747603472079873,11141
770,1747603472179873,10964
771,1747603472279873,11246
772,1747603472379873,10730
773,1747603472479873,10725
774,1747603472579873,10906
775,1747603472679873,10930
776,1747603472779873,10906
777,1747603472879873,10971
778,1747603472979873,12774
779,1747603473079873,11295
780,1747603473179873,11361
781,1747603473279873,10766
782,1747603473379873,10809
783,1747603473479873,11463
784,1747603473579873,10970
785,1747603473679873,11074
786,1747603473779873,10840
787,1747603473879873,7822
788,1747603473979873,10903
789,1747603474079873,12029
790,1747603474179873,10877
791,1747603474279873,10938
792,1747603474379873,10781
793,1747603474479873,10831
794,1747603474579873,12581
795,1747603474679873,11844
796,1747603474779873,11587
797,1747603474879873,11318
798,1747603474979873,13218
799,1747603475079873,11658
800,1747603475179873,11103
801,1747603475279873,13446
802,1747603475379873,12740
803,1747603475479873,8314
804,1747603475579873,11242
805,1747603475679873,13190
806,1747603475779873,10884
807,1747603475879873,11292
808,1747603475979873,11032
809,1747603476079873,12289
810,1747603476179873,11025
811,1747603476279873,10860
812,1747603476379873,11181
813,1747603476479873,11322
814,1747603476579873,11649
815,1747603476679873,10945
816,1747603476779873,12606
817,1747603476879873,10768
818,1747603476979873,12570
819,1747603477079873,10800
820,1747603477179873,12580
821,1747603477279873,12740
822,1747603477379873,12710
823,1747603477479873,7564
824,1747603477579873,12636
825,1747603477679873,11089
826,1747603477779873,10805
827,1747603477879873,10934
828,1747603477979873,10960
829,1747603478079873,11700
830,1747603478179873,14841
831,1747603478279873,12648
832,1747603478379873,10939
833,1747603478479873,10811
834,1747603478579873,10797
835,1747603478679873,10781
836,1747603478779873,10809
837,1747603478879873,12514
838,1747603478979873,10744
839,1747603479079873,10805
840,1747603479179873,12608
841,1747603479279873,10963
842,1747603479379873,11223
843,1747603479479873,7599
844,1747603479579873,10797
845,1747603479679873,10847
846,1747603479779873,12035
847,1747603479879873,7532
848,1747603479979873,7463
849,1747603480079873,12862
850,1747603480179873,7533
851,1747603480279873,13022
852,1747603480379873,12549
853,1747603480479873,12516
854,1747603480579873,12511
855,1747603480679873,7433
856,1747603480779873,10851
857,1747603480879873,10899
858,1747603480979873,10781
859,1747603481079873,10942
860,1747603481179873,11337
861,1747603481279873,10959
862,1747603481379873,10925
863,1747603481479873,11342
864,1747603481579873,11047
865,1747603481679873,10905
866,1747603481779873,10905
867,1747603481879873,11719
868,1747603481979873,10797
869,1747603482079873,11135
870,1747603482179873,10943
871,1747603482279873,10976
872,1747603482379873,11308
873,1747603482479873,10872
874,1747603482579873,10799
875,1747603482679873,10827
876,1747603482779873,7529
877,1747603482879873,10983
878,1747603482979873,7826
879,1747603483079873,14711
880,1747603483179873,10861
881,1747603483279873,10842
882,1747603483379873,11152
883,1747603483479873,10953
884,1747603483579873,8152
885,1747603483679873,11110
886,1747603483779873,10925
887,1747603483879873,11325
888,1747603483979873,11015
889,1747603484079873,11694
890,1747603484179873,12338
891,1747603484279873,11470
892,1747603484379873,11649
893,1747603484479873,13221
894,1747603484579873,11088
895,1747603484679873,12930
896,1747603484779873,11979
897,1747603484879873,10822
898,1747603484979873,11715
899,1747603485079873,11730
900,1747603485179873,7692
901,1747603485279873,10923
902,1747603485379873,10901
903,1747603485479873,10984
904,1747603485579873,12229
905,1747603485679873,11313
906,1747603485779873,12602
907,1747603485879873,11274
908,1747603485979873,10863
909,1747603486079873,12454
910,1747603486179873,10821
911,1747603486279873,11842
912,1747603486379873,11435
913,1747603486479873,10949
914,1747603486579873,10962
915,1747603486679873,7792
916,1747603486779873,10997
917,1747603486879873,10946
918,1747603486979873,12618
919,1747603487079873,10981
920,1747603487179873,10993
921,1747603487279873,11438
922,1747603487379873,10926
923,1747603487479873,11591
924,1747603487579873,7664
925,1747603487679873,11017
926,1747603487779873,10917
927,1747603487879873,10995
928,1747603487979873,10953
929,1747603488079873,10802
930,1747603488179873,10821
931,1747603488279873,10806
932,1747603488379873,10843
933,1747603488479873,10807
934,1747603488579873,10803
935,1747603488679873,12046
936,1747603488779873,10841
937,1747603488879873,10950
938,1747603488979873,10806
939,1747603489079873,11493
940,1747603489179873,10878
941,1747603489279873,11972
942,1747603489379873,14653
943,1747603489479873,11289
944,1747603489579873,11046
945,1747603489679873,11454
946,1747603489779873,11306
947,1747603489879873,11421
948,1747603489979873,11459
949,1747603490079873,10871
950,1747603490179873,7530
951,1747603490279873,12808
952,1747603490379873,7498
953,1747603490479873,10872
954,1747603490579873,7535
955,1747603490679873,10767
956,1747603490779873,10814
957,1747603490879873,10766
958,1747603490979873,10978
959,1747603491079873,11651
960,1747603491179873,11161
961,1747603491279873,11029
962,1747603491379873,10785
963,1747603491479873,10796
964,1747603491579873,12583
965,1747603491679873,10811
966,1747603491779873,12063
967,1747603491879873,10952
968,1747603491979873,8285
969,1747603492079873,13280
970,1747603492179873,11015
971,1747603492279873,10790
972,1747603492379873,7469
973,1747603492479873,10758
974,1747603492579873,10842
975,1747603492679873,10980
976,1747603492779873,10917
977,1747603492879873,7565
978,1747603492979873,11237
979,1747603493079873,10909
980,1747603493179873,10906
981,1747603493279873,10870
982,1747603493379873,10810
983,1747603493479873,10814
984,1747603493579873,7570
985,1747603493679873,10816
986,1747603493779873,10820
987,1747603493879873,10771
988,1747603493979873,10868
989,1747603494079873,12803
990,1747603494179873,11348
991,1747603494279873,11411
992,1747603494379873,10965
993,1747603494479873,13150
994,1747603494579873,11254
995,1747603494679873,11798
996,1747603494779873,13023
997,1747603494879873,13158
998,1747603494979873,12735
999,1747603495079873,11317
1000,1747603495179873,13184
1001,1747603495279873,11325
1002,1747603495379873,10875
1003,1747603495479873,10855
1004,1747603495579873,11289
1005,1747603495679873,11428
1006,1747603495779873,11312
1007,1747603495879873,11431
1008,1747603495979873,12060
1009,1747603496079873,11189
1010,1747603496179873,13122
1011,1747603496279873,11891
1012,1747603496379873,7725
1013,1747603496479873,13540
1014,1747603496579873,11415
1015,1747603496679873,11359
1016,1747603496779873,12513
1017,1747603496879873,11334
1018,1747603496979873,13108
1019,1747603497079873,11305
1020,1747603497179873,11018
1021,1747603497279873,12996
1022,1747603497379873,11315
1023,1747603497479873,11157
1024,1747603497579873,11719
1025,1747603497679873,11137
1026,1747603497779873,13351
1027,1747603497879873,13250
1028,1747603497979873,11742
1029,1747603498079873,11513
1030,1747603498179873,11040
1031,1747603498279873,11437
1032,1747603498379873,12569
1033,1747603498479873,8127
1034,1747603498579873,13248
1035,1747603498679873,8155
1036,1747603498779873,10925
1037,1747603498879873,11438
1038,1747603498979873,12902
1039,1747603499079873,11452
1040,1747603499179873,11439
1041,1747603499279873,11038
1042,1747603499379873,15034
1043,1747603499479873,11458
1044,1747603499579873,11201
1045,1747603499679873,11531
1046,1747603499779873,8277
1047,1747603499879873,11564
1048,1747603499979873,8087
1049,1747603500079873,11531
1050,1747603500179873,11460
1051,1747603500279873,12616
1052,1747603500379873,12818
1053,1747603500479873,11431
1054,1747603500579873,11321
1055,1747603500679873,11232
1056,1747603500779873,11070
1057,1747603500879873,11168
1058,1747603500979873,12901
1059,1747603501079873,11411
1060,1747603501179873,10974
1061,1747603501279873,10972
1062,1747603501379873,10940
1063,1747603501479873,11170
1064,1747603501579873,11283
1065,1747603501679873,12742
1066,1747603501779873,11329
1067,1747603501879873,11820
1068,1747603501979873,11513
1069,1747603502079873,11430
1070,1747603502179873,11320
1071,1747603502279873,11522
1072,1747603502379873,13285
1073,1747603502479873,11426
1074,1747603502579873,12968
1075,1747603502679873,14845
1076,1747603502779873,11761
1077,1747603502879873,11718
1078,1747603502979873,11263
1079,1747603503079873,11428
1080,1747603503179873,11542
1081,1747603503279873,13158
1082,1747603503379873,12548
1083,1747603503479873,10904
1084,1747603503579873,10959
1085,1747603503679873,10971
1086,1747603503779873,10802
1087,1747603503879873,12511
1088,1747603503979873,12958
1089,1747603504079873,12633
1090,1747603504179873,11535
1091,1747603504279873,12735
1092,1747603504379873,11827
1093,1747603504479873,10849
1094,1747603504579873,12774
1095,1747603504679873,10965
1096,1747603504779873,10899
1097,1747603504879873,10965
1098,1747603504979873,10940
1099,1747603505079873,11146
1100,1747603505179873,11458
1101,1747603505279873,10975
1102,1747603505379873,11207
1103,1747603505479873,11295
1104,1747603505579873,11147
1105,1747603505679873,12959
1106,1747603505779873,10796
1107,1747603505879873,11185
1108,1747603505979873,7531
1109,1747603506079873,10789
1110,1747603506179873,10812
1111,1747603506279873,11425
1112,1747603506379873,10914
1113,1747603506479873,10957
1114,1747603506579873,14678
1115,1747603506679873,10764
1116,1747603506779873,10929
1117,1747603506879873,10836
1118,1747603506979873,10883
1119,1747603507079873,10891
1120,1747603507179873,11048
1121,1747603507279873,11095
1122,1747603507379873,11051
1123,1747603507479873,10820
1124,1747603507579873,10844
1125,1747603507679873,10913
1126,1747603507779873,10858
1127,1747603507879873,11034
1128,1747603507979873,10973
1129,1747603508079873,10926
1130,1747603508179873,11316
1131,1747603508279873,10986
1132,1747603508379873,10833
1133,1747603508479873,14744
1134,1747603508579873,10900
1135,1747603508679873,11288
1136,1747603508779873,10903
1137,1747603508879873,10822
1138,1747603508979873,10829
1139,1747603509079873,11093
1140,1747603509179873,10960
1141,1747603509279873,12674
1142,1747603509379873,12547
1143,1747603509479873,12135
1144,1747603509579873,10965
1145,1747603509679873,12505
1146,1747603509779873,10984
1147,1747603509879873,10858
1148,1747603509979873,12900
1149,1747603510079873,11037
