trial,local_us,latency
1040,1747595201928079,752
1041,1747595202028091,1050
1042,1747595202128080,413
1043,1747595202228092,892
1044,1747595202328084,743
1045,1747595202428085,748
1046,1747595202528082,802
1047,1747595202628085,766
1048,1747595202728082,728
1049,1747595202828085,749
1050,1747595202928086,565
1051,1747595203028085,752
1052,1747595203128085,749
1053,1747595203228089,1032
1054,1747595203328086,775
1055,1747595203428085,782
1056,1747595203528082,724
1057,1747595203628089,967
1058,1747595203728079,725
1059,1747595203828079,765
1060,1747595203928085,555
1061,1747595204028082,754
1062,1747595204128089,837
1063,1747595204228084,759
1064,1747595204328087,552
1065,1747595204428082,763
1066,1747595204528086,548
1067,1747595204628088,1116
1068,1747595204728085,576
1069,1747595204828079,425
1070,1747595204928086,768
1071,1747595205028086,817
1072,1747595205128090,852
1073,1747595205228084,739
1074,1747595205328088,864
1075,1747595205428082,734
1076,1747595205528087,797
1077,1747595205628079,705
1078,1747595205728086,846
1079,1747595205828092,1078
1080,1747595205928087,806
1081,1747595206028086,774
1082,1747595206128087,854
1083,1747595206228086,723
1084,1747595206328086,815
1085,1747595206428079,731
1086,1747595206528095,1075
1087,1747595206628084,814
1088,1747595206728086,863
1089,1747595206828084,818
1090,1747595206928085,776
1091,1747595207028082,728
1092,1747595207128088,806
1093,1747595207228090,576
1094,1747595207328085,761
1095,1747595207428082,750
1096,1747595207528085,764
1097,1747595207628082,745
1098,1747595207728091,1100
1099,1747595207828084,790
1100,1747595207928085,546
1101,1747595208028086,560
1102,1747595208128085,796
1103,1747595208228091,890
1104,1747595208328082,753
1105,1747595208428094,1071
1106,1747595208528082,732
1107,1747595208628087,780
1108,1747595208728086,795
1109,1747595208828086,852
1110,1747595208928082,736
1111,1747595209028089,837
1112,1747595209128085,769
1113,1747595209228088,805
1114,1747595209328082,725
1115,1747595209428087,799
1116,1747595209528087,711
1117,1747595209628088,650
1118,1747595209728086,860
1119,1747595209828087,876
1120,1747595209928079,402
1121,1747595210028084,774
1122,1747595210128086,763
1123,1747595210228085,520
1124,1747595210328084,483
1125,1747595210428090,814
1126,1747595210528079,717
1127,1747595210628085,771
1128,1747595210728082,719
1129,1747595210828095,1136
1130,1747595210928079,770
1131,1747595211028089,841
1132,1747595211128083,782
1133,1747595211228090,855
1134,1747595211328084,766
1135,1747595211428085,780
1136,1747595211528082,726
1137,1747595211628085,771
1138,1747595211728086,798
1139,1747595211828085,767
1140,1747595211928092,791
1141,1747595212028085,804
1142,1747595212128085,796
1143,1747595212228087,570
1144,1747595212328084,730
1145,1747595212428086,826
1146,1747595212528085,809
1147,1747595212628086,821
1148,1747595212728094,1091
1149,1747595212828082,741
1150,1747595212928087,788
1151,1747595213028082,825
1152,1747595213128089,836
1153,1747595213228086,547
1154,1747595213328090,561
1155,1747595213428079,714
1156,1747595213528086,798
1157,1747595213628079,729
1158,1747595213728087,790
1159,1747595213828090,1092
1160,1747595213928088,895
1161,1747595214028085,484
1162,1747595214128093,948
1163,1747595214228084,810
1164,1747595214328086,859
