trial,local_us,latency
661,1747599533443961,9317
662,1747599533453290,13674
663,1747599533466977,19312
664,1747599533486303,10024
665,1747599533496341,6195
666,1747599533502551,10383
667,1747599533512949,8347
668,1747599533521309,10935
669,1747599533532257,11350
670,1747599533543621,8381
671,1747599533552017,6416
672,1747599533558455,10405
673,1747599533568873,11647
674,1747599533580533,7196
675,1747599533587742,10202
676,1747599533597957,19236
677,1747599533617207,13691
678,1747599533630911,8977
679,1747599533639902,7343
680,1747599533647258,11253
681,1747599533658525,10552
682,1747599533669092,19452
683,1747599533688556,13477
684,1747599533702046,11946
685,1747599533714006,12538
686,1747599533726557,21259
687,1747599533747829,13649
688,1747599533761493,8655
689,1747599533770164,9544
690,1747599533779722,10555
691,1747599533790289,12904
692,1747599533803206,13918
693,1747599533817138,10272
694,1747599533827424,17383
695,1747599533844820,11813
696,1747599533856647,11960
697,1747599533868620,13296
698,1747599533881930,9337
699,1747599533891281,8133
700,1747599533899427,10165
701,1747599533909608,9292
702,1747599533918914,6013
703,1747599533924940,13649
704,1747599533938602,8947
705,1747599533947562,8054
706,1747599533955700,9639
707,1747599533965352,10674
708,1747599533976039,17505
709,1747599533993557,15316
710,1747599534008886,10257
711,1747599534019156,12887
712,1747599534032057,12370
713,1747599534044439,22337
714,1747599534066789,7947
715,1747599534074750,8499
716,1747599534083261,11049
717,1747599534094323,7387
718,1747599534101724,8716
719,1747599534110462,8452
720,1747599534118927,10956
721,1747599534129896,9341
722,1747599534139250,13219
723,1747599534152482,9283
724,1747599534161782,7498
725,1747599534169293,11787
726,1747599534181096,13262
727,1747599534194372,7616
728,1747599534202001,11722
729,1747599534213737,9292
730,1747599534223044,6814
731,1747599534229871,13999
732,1747599534243884,15455
733,1747599534259352,6696
734,1747599534266062,5350
735,1747599534271426,9484
736,1747599534280925,9397
737,1747599534290336,11811
738,1747599534302160,12027
739,1747599534314200,16267
740,1747599534330480,8343
741,1747599534338836,8766
742,1747599534347616,7584
743,1747599534355214,8075
744,1747599534363302,6435
745,1747599534369750,16225
746,1747599534385988,8625
747,1747599534394627,11102
748,1747599534405742,10153
749,1747599534415908,8525
750,1747599534424453,6933
751,1747599534431399,9472
752,1747599534440887,12076
753,1747599534452977,7832
754,1747599534460824,11416
755,1747599534472254,9150
756,1747599534481418,13037
757,1747599534494468,8585
758,1747599534503069,13132
759,1747599534516214,8050
760,1747599534524278,10962
761,1747599534535255,18286
762,1747599534553555,7727
763,1747599534561296,9858
764,1747599534571167,12641
765,1747599534583821,12024
766,1747599534595859,9443
767,1747599534605316,13381
768,1747599534618711,11409
769,1747599534630134,9431
770,1747599534639579,7126
771,1747599534646718,8583
772,1747599534655315,9899
773,1747599534665227,8843
774,1747599534674085,10434
775,1747599534684533,10653
776,1747599534695199,15340
777,1747599534710552,7791
778,1747599534718357,11199
779,1747599534729569,9165
780,1747599534738748,10109
781,1747599534748872,12286
782,1747599534761170,8095
783,1747599534769278,12746
784,1747599534782037,9203
785,1747599534791253,9317
786,1747599534800584,7978
787,1747599534808575,11527
788,1747599534820115,11353
789,1747599534831481,9029
790,1747599534840523,8075
791,1747599534848615,11129
792,1747599534859757,18471
793,1747599534878242,9124
794,1747599534887380,10452
795,1747599534897844,7981
796,1747599534905839,8471
797,1747599534914323,8864
798,1747599534923202,8388
799,1747599534931606,10704
800,1747599534942323,16810
801,1747599534959148,13452
802,1747599534972615,9762
803,1747599534982391,12127
804,1747599534994532,14252
805,1747599535008797,15133
806,1747599535023943,8525
807,1747599535032481,20899
808,1747599535053393,10336
809,1747599535063742,13193
810,1747599535076949,15332
811,1747599535092294,9037
812,1747599535101344,7495
813,1747599535108852,8781
814,1747599535117646,9625
815,1747599535127284,8142
816,1747599535135439,8639
817,1747599535144092,12179
818,1747599535156283,11644
819,1747599535167941,13917
820,1747599535181871,7408
821,1747599535189292,8606
822,1747599535197912,9949
823,1747599535207874,14440
824,1747599535222327,13470
825,1747599535235811,7646
826,1747599535243472,7674
827,1747599535251159,21764
828,1747599535272937,10418
829,1747599535283368,9549
830,1747599535292933,14165
831,1747599535307111,10137
832,1747599535317262,14207
833,1747599535331483,8250
834,1747599535339747,10462
835,1747599535350225,30204
836,1747599535380442,10905
837,1747599535391368,10351
838,1747599535401732,8121
839,1747599535409867,11542
840,1747599535421423,14412
841,1747599535435847,9449
842,1747599535445310,16126
843,1747599535461450,16544
844,1747599535478006,11086
845,1747599535489105,9274
846,1747599535498393,8338
847,1747599535506744,15875
848,1747599535522633,6791
849,1747599535529437,17019
850,1747599535546469,8860
851,1747599535555344,9588
852,1747599535564946,10687
853,1747599535575647,9693
854,1747599535585354,9379
855,1747599535594748,12564
856,1747599535607327,8037
857,1747599535615377,8753
858,1747599535624147,10389
859,1747599535634550,13121
860,1747599535647684,8450
861,1747599535656148,8503
862,1747599535664664,12166
863,1747599535676842,9228
864,1747599535686084,17313
865,1747599535703410,9272
866,1747599535712695,9690
867,1747599535722399,6863
868,1747599535729275,9704
869,1747599535738993,10994
870,1747599535749999,10260
871,1747599535760274,8939
872,1747599535769226,11894
873,1747599535781135,12647
874,1747599535793795,7389
875,1747599535801197,7670
876,1747599535808881,14079
877,1747599535822973,16756
878,1747599535839742,8631
879,1747599535848387,5554
880,1747599535853953,7396
881,1747599535861365,9751
882,1747599535871129,16303
883,1747599535887446,14149
884,1747599535901608,8400
885,1747599535910022,9207
886,1747599535919242,10650
887,1747599535929905,9558
888,1747599535939477,16169
889,1747599535955659,15258
890,1747599535970930,17458
891,1747599535988401,15900
892,1747599536004314,13541
893,1747599536017868,16695
894,1747599536034577,6473
895,1747599536041062,11052
896,1747599536052128,9089
897,1747599536061230,8951
898,1747599536070195,7768
899,1747599536077978,9386
900,1747599536087377,16537
901,1747599536103927,11885
902,1747599536115826,9687
903,1747599536125527,8598
904,1747599536134140,7996
905,1747599536142149,10257
906,1747599536152419,7570
907,1747599536160002,6364
908,1747599536166379,8102
909,1747599536174494,14286
910,1747599536188793,11702
911,1747599536200508,8778
912,1747599536209300,8619
913,1747599536217934,7865
914,1747599536225814,9361
915,1747599536235189,14256
916,1747599536249457,10614
917,1747599536260084,9832
918,1747599536269929,8439
919,1747599536278381,11418
920,1747599536289812,9083
921,1747599536298910,6578
922,1747599536305501,7248
923,1747599536312763,8215
924,1747599536320992,12429
925,1747599536333434,14138
926,1747599536347585,10460
927,1747599536358058,12087
928,1747599536370157,9147
929,1747599536379319,5515
930,1747599536384847,11681
931,1747599536396543,11770
932,1747599536408325,7363
933,1747599536415701,7675
934,1747599536423390,13115
935,1747599536436518,14325
936,1747599536450857,8337
937,1747599536459208,7938
938,1747599536467160,11005
939,1747599536478178,9796
940,1747599536487990,10492
941,1747599536498495,19686
942,1747599536518196,10345
943,1747599536528553,17083
944,1747599536545651,14027
945,1747599536559692,11856
946,1747599536571560,11691
947,1747599536583266,7267
948,1747599536590549,11178
949,1747599536601741,9948
950,1747599536611702,30710
951,1747599536642424,23024
952,1747599536665462,17157
953,1747599536682633,12145
954,1747599536694791,15549
955,1747599536710353,7669
956,1747599536718036,9230
957,1747599536727283,28840
958,1747599536756137,16831
959,1747599536772981,8329
960,1747599536781325,8735
961,1747599536790074,11307
962,1747599536801395,7858
963,1747599536809266,7321
964,1747599536816600,8635
965,1747599536825249,9822
966,1747599536835085,20749
967,1747599536855847,12927
968,1747599536868788,9583
969,1747599536878385,9714
970,1747599536888114,11316
971,1747599536899443,17745
972,1747599536917202,12061
973,1747599536929277,7580
974,1747599536936871,13580
975,1747599536950464,11959
976,1747599536962437,9271
977,1747599536971722,8403
978,1747599536980141,18851
979,1747599536999005,10782
980,1747599537009800,13204
981,1747599537023017,6960
982,1747599537029992,93754
983,1747599537123760,8882
984,1747599537132655,11720
985,1747599537144388,15237
986,1747599537159638,7572
987,1747599537167224,11174
988,1747599537178411,8010
989,1747599537186434,8042
990,1747599537194490,7713
991,1747599537202217,18739
992,1747599537220969,9869
993,1747599537230852,11482
994,1747599537242348,17986
995,1747599537260347,10707
996,1747599537271068,8708
997,1747599537279790,15355
998,1747599537295159,11103
999,1747599537306274,11393
1000,1747599537317681,12479
1001,1747599537330173,9627
1002,1747599537339813,18699
1003,1747599537358529,18989
1004,1747599537377532,8120
1005,1747599537385666,14243
1006,1747599537399923,16821
1007,1747599537416757,11998
1008,1747599537428769,7467
1009,1747599537436250,8654
1010,1747599537444918,12649
1011,1747599537457580,8601
1012,1747599537466194,7475
1013,1747599537473683,6809
1014,1747599537480505,7076
1015,1747599537487594,7816
1016,1747599537495425,16165
1017,1747599537511603,20189
1018,1747599537531806,20044
1019,1747599537551864,7656
1020,1747599537559533,8683
1021,1747599537568230,7250
1022,1747599537575493,12292
1023,1747599537587799,10414
1024,1747599537598227,12693
1025,1747599537610933,16133
1026,1747599537627080,15862
1027,1747599537642955,8324
1028,1747599537651291,7562
1029,1747599537658866,12817
1030,1747599537671696,10560
1031,1747599537682269,15395
1032,1747599537697678,8962
1033,1747599537706652,8711
1034,1747599537715377,11916
1035,1747599537727307,8100
1036,1747599537735421,7349
1037,1747599537742782,13446
1038,1747599537756241,8544
1039,1747599537764798,13757
1040,1747599537778568,7485
1041,1747599537786067,10952
1042,1747599537797032,40063
1043,1747599537837109,12124
1044,1747599537849247,18439
1045,1747599537867699,14229
1046,1747599537881940,9238
1047,1747599537891192,8858
1048,1747599537900064,9851
1049,1747599537909929,8174
1050,1747599537918117,10370
1051,1747599537928500,16438
1052,1747599537944952,9352
1053,1747599537954321,6360
1054,1747599537960696,14432
1055,1747599537975141,14265
1056,1747599537989419,8874
1057,1747599537998307,11658
1058,1747599538009981,8700
1059,1747599538018694,6902
1060,1747599538025611,19679
1061,1747599538045302,12470
1062,1747599538057785,8094
1063,1747599538065895,12808
1064,1747599538078716,8443
1065,1747599538087172,20438
1066,1747599538107622,9657
1067,1747599538117292,8020
1068,1747599538125326,8517
1069,1747599538133855,8843
1070,1747599538142711,7462
1071,1747599538150186,8353
1072,1747599538158553,22149
1073,1747599538180716,13866
1074,1747599538194598,10440
1075,1747599538205050,11097
1076,1747599538216161,8240
1077,1747599538224415,6368
1078,1747599538230797,15713
1079,1747599538246523,19289
1080,1747599538265826,10906
1081,1747599538276745,9990
1082,1747599538286752,9844
1083,1747599538296610,9977
1084,1747599538306602,11480
1085,1747599538318097,7076
1086,1747599538325186,23138
1087,1747599538348338,15227
1088,1747599538363578,8926
1089,1747599538372518,10376
1090,1747599538382907,7931
1091,1747599538390851,11411
1092,1747599538402275,10386
1093,1747599538412675,13023
1094,1747599538425712,17014
1095,1747599538442739,7973
1096,1747599538450726,8142
1097,1747599538458883,18146
1098,1747599538477045,18191
1099,1747599538495249,7505
1100,1747599538502768,15370
1101,1747599538518151,11640
1102,1747599538529803,9530
1103,1747599538539347,17934
1104,1747599538557295,19043
1105,1747599538576352,11425
1106,1747599538587791,14250
1107,1747599538602055,8951
1108,1747599538611019,7484
1109,1747599538618518,7291
1110,1747599538625821,8442
1111,1747599538634276,6597
1112,1747599538640887,13818
1113,1747599538654718,10040
1114,1747599538664770,7599
1115,1747599538672383,7736
1116,1747599538680133,11893
1117,1747599538692040,9754
1118,1747599538701807,7558
1119,1747599538709381,7970
1120,1747599538717364,9004
1121,1747599538726382,9925
1122,1747599538736320,15585
1123,1747599538751921,12384
1124,1747599538764317,8406
1125,1747599538772737,20231
1126,1747599538792982,8704
1127,1747599538801699,13454
1128,1747599538815166,8381
1129,1747599538823561,8518
1130,1747599538832093,9484
1131,1747599538841591,15325
1132,1747599538856930,9951
1133,1747599538866895,9701
1134,1747599538876609,13996
1135,1747599538890619,16498
1136,1747599538907132,11714
1137,1747599538918858,6958
1138,1747599538925829,9210
1139,1747599538935054,7694
1140,1747599538942761,11032
1141,1747599538953806,18868
1142,1747599538972687,9312
1143,1747599538982013,14874
1144,1747599538996900,15796
1145,1747599539012710,9207
1146,1747599539021929,9693
1147,1747599539031636,35220
1148,1747599539066868,8032
