trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
8156,147886355,1747574714496154,9121,18000,17169,-831
8157,147904355,1747574714514175,9141,18000,18021,21
8158,147922355,1747574714532563,9356,18000,18388,388
8159,147940355,1747574714550612,9384,18000,18049,49
8160,147958355,1747574714568579,9341,18000,17967,-33
8161,147976355,1747574714586785,9497,18000,18206,206
8162,147994355,1747574714604634,9383,18000,17849,-151
8163,148012355,1747574714621846,8848,18000,17212,-788
8164,148030355,1747574714639983,8952,18000,18137,137
8165,148048355,1747574714657974,8944,18000,17991,-9
8166,148066355,1747574714676444,9236,18000,18470,470
8167,148084355,1747574714694990,9654,18000,18546,546
8168,148102355,1747574714712153,9073,18000,17163,-837
8169,148120355,1747574714730637,9411,18000,18484,484
8170,148138355,1747574714747869,8855,18000,17232,-768
8171,148156355,1747574714766106,9038,18000,18237,237
8172,148174355,1747574714784566,9367,18000,18460,460
8173,148192355,1747574714802635,9402,18000,18069,69
8174,148210355,1747574714820583,9331,18000,17948,-52
8175,148228355,1747574714838591,9385,18000,18008,8
8176,148246355,1747574714856592,9384,18000,18001,1
8177,148264355,1747574714874937,9626,18000,18345,345
8178,148282355,1747574714892592,9382,18000,17655,-345
8179,148300355,1747574714910629,9400,18000,18037,37
8180,148318355,1747574714928994,9678,18000,18365,365
8181,148336355,1747574714946136,9079,18000,17142,-858
8182,148354355,1747574714964182,9104,18000,18046,46
8183,148372355,1747574714982731,9479,18000,18549,549
8184,148390355,1747574714999825,8821,18000,17094,-906
8185,148408355,1747574715018210,9159,18000,18385,385
8186,148426355,1747574715035911,8906,18000,17701,-299
8187,148444355,1747574715054575,9367,18000,18664,664
8188,148462355,1747574715072488,9316,18000,17913,-87
8189,148480355,1747574715090634,9404,18000,18146,146
8190,148498355,1747574715108019,8977,18000,17385,-615
8191,148516355,1747574715126596,9460,18000,18577,577
8192,148534355,1747574715144375,9242,18000,17779,-221
8193,148552355,1747574715162501,9308,18000,18126,126
8194,148570355,1747574715180975,9782,18000,18474,474
8195,148588355,1747574715198245,9143,18000,17270,-730
8196,148606355,1747574715216665,9429,18000,18420,420
8197,148624355,1747574715234539,9349,18000,17874,-126
8198,148642355,1747574715251804,8797,18000,17265,-735
8199,148660355,1747574715270537,9360,18000,18733,733
8200,148678355,1747574715288061,8988,18000,17524,-476
8201,148696355,1747574715306184,9089,18000,18123,123
8202,148714355,1747574715324988,9654,18000,18804,804
8203,148732355,1747574715342859,9575,18000,17871,-129
8204,148750355,1747574715359983,8952,18000,17124,-876
8205,148768355,1747574715377871,8854,18000,17888,-112
8206,148786355,1747574715395889,8856,18000,18018,18
8207,148804355,1747574715413912,8917,18000,18023,23
8208,148822355,1747574715431983,8909,18000,18071,71
8209,148840355,1747574715450497,9323,18000,18514,514
8210,148858355,1747574715468800,9507,18000,18303,303
8211,148876355,1747574715486234,9143,18000,17434,-566
8212,148894355,1747574715503942,9045,18000,17708,-292
8213,148912355,1747574715522204,9262,18000,18262,262
8214,148930355,1747574715540194,9192,18000,17990,-10
8215,148948355,1747574715558857,9578,18000,18663,663
8216,148966355,1747574715577042,9674,18000,18185,185
8217,148984355,1747574715594582,9380,18000,17540,-460
8218,149002355,1747574715612109,9053,18000,17527,-473
8219,149020355,1747574715630196,9121,18000,18087,87
8220,149038355,1747574715648444,9295,18000,18248,248
8221,149056355,1747574715666028,8957,18000,17584,-416
8222,149074355,1747574715683936,8921,18000,17908,-92
8223,149092355,1747574715702067,9018,18000,18131,131
8224,149110355,1747574715719889,8845,18000,17822,-178
8225,149128355,1747574715737955,8916,18000,18066,66
8226,149146355,1747574715755931,8897,18000,17976,-24
8227,149164355,1747574715774645,9393,18000,18714,714
8228,149182355,1747574715792551,9359,18000,17906,-94
8229,149200355,1747574715810082,9039,18000,17531,-469
8230,149218355,1747574715828719,9479,18000,18637,637
8231,149236355,1747574715845916,8892,18000,17197,-803
8232,149254355,1747574715863959,8919,18000,18043,43
8233,149272355,1747574715881998,8954,18000,18039,39
8234,149290355,1747574715899959,8943,18000,17961,-39
8235,149308355,1747574715918014,8989,18000,18055,55
8236,149326355,1747574715935902,8877,18000,17888,-112
8237,149344355,1747574715953828,8816,18000,17926,-74
8238,149362355,1747574715971758,8763,18000,17930,-70
8239,149380355,1747574715989975,8947,18000,18217,217
8240,149398355,1747574716007832,8817,18000,17857,-143
8241,149416355,1747574716025864,8852,18000,18032,32
8242,149434355,1747574716043837,8832,18000,17973,-27
8243,149452355,1747574716061765,8799,18000,17928,-72
8244,149470355,1747574716079922,9025,18000,18157,157
8245,149488355,1747574716097838,8791,18000,17916,-84
8246,149506355,1747574716116010,8981,18000,18172,172
8247,149524355,1747574716133810,8782,18000,17800,-200
8248,149542355,1747574716151778,8789,18000,17968,-32
8249,149560355,1747574716169802,8807,18000,18024,24
8250,149578355,1747574716188224,9136,18000,18422,422
8251,149596355,1747574716206507,9292,18000,18283,283
8252,149614355,1747574716224221,9134,18000,17714,-286
8253,149632355,1747574716242088,9023,18000,17867,-133
8254,149650355,1747574716260025,9047,18000,17937,-63
8255,149668355,1747574716278768,9482,18000,18743,743
8256,149686355,1747574716296473,9269,18000,17705,-295
8257,149704355,1747574716314595,9376,18000,18122,122
8258,149722355,1747574716332521,9342,18000,17926,-74
8259,149740355,1747574716350417,9246,18000,17896,-104
8260,149758355,1747574716368333,9210,18000,17916,-84
8261,149776355,1747574716386090,9044,18000,17757,-243
8262,149794355,1747574716404509,9332,18000,18419,419
8263,149812355,1747574716423045,9695,18000,18536,536
8264,149830355,1747574716440024,9002,18000,16979,-1021
8265,149848355,1747574716458088,9025,18000,18064,64
8266,149866355,1747574716476617,9407,18000,18529,529
8267,149884355,1747574716495045,9701,18000,18428,428
8268,149902355,1747574716511965,8964,18000,16920,-1080
8269,149920355,1747574716530417,9282,18000,18452,452
8270,149938355,1747574716548491,9322,18000,18074,74
8271,149956355,1747574716566163,9093,18000,17672,-328
8272,149974355,1747574716585091,9750,18000,18928,928
8273,149992355,1747574716602523,9332,18000,17432,-568
8274,150010355,1747574716620559,9342,18000,18036,36
8275,150028355,1747574716638235,9233,18000,17676,-324
8276,150046355,1747574716656070,9028,18000,17835,-165
8277,150064355,1747574716673896,8984,18000,17826,-174
8278,150082355,1747574716691848,8838,18000,17952,-48
8279,150100355,1747574716709890,8866,18000,18042,42
8280,150118355,1747574716727917,8890,18000,18027,27
8281,150136355,1747574716745844,8820,18000,17927,-73
8282,150154355,1747574716763825,8821,18000,17981,-19
8283,150172355,1747574716782688,9443,18000,18863,863
8284,150190355,1747574716800426,9263,18000,17738,-262
8285,150208355,1747574716819212,9818,18000,18786,786
8286,150226355,1747574716836206,9200,18000,16994,-1006
8287,150244355,1747574716854118,9030,18000,17912,-88
8288,150262355,1747574716872557,9366,18000,18439,439
8289,150280355,1747574716890691,9455,18000,18134,134
8290,150298355,1747574716908435,9299,18000,17744,-256
8291,150316355,1747574716926524,9342,18000,18089,89
8292,150334355,1747574716944496,9323,18000,17972,-28
8293,150352355,1747574716962507,9325,18000,18011,11
8294,150370355,1747574716980521,9351,18000,18014,14
8295,150388355,1747574716998292,9134,18000,17771,-229
8296,150406355,1747574717016092,9050,18000,17800,-200
8297,150424355,1747574717034022,9062,18000,17930,-70
8298,150442355,1747574717052559,9452,18000,18537,537
8299,150460355,1747574717070144,9148,18000,17585,-415
8300,150478355,1747574717088560,9369,18000,18416,416
8301,150496355,1747574717106586,9377,18000,18026,26
8302,150514355,1747574717124557,9369,18000,17971,-29
8303,150532355,1747574717142220,9142,18000,17663,-337
8304,150550355,1747574717160554,9361,18000,18334,334
8305,150568355,1747574717178240,9154,18000,17686,-314
8306,150586355,1747574717196550,9336,18000,18310,310
8307,150604355,1747574717214570,9378,18000,18020,20
8308,150622355,1747574717233181,9787,18000,18611,611
8309,150640355,1747574717249861,8843,18000,16680,-1320
8310,150658355,1747574717268420,9242,18000,18559,559
8311,150676355,1747574717286108,9032,18000,17688,-312
8312,150694355,1747574717304570,9337,18000,18462,462
8313,150712355,1747574717322523,9320,18000,17953,-47
8314,150730355,1747574717340521,9303,18000,17998,-2
8315,150748355,1747574717357976,8928,18000,17455,-545
8316,150766355,1747574717375900,8861,18000,17924,-76
8317,150784355,1747574717394274,9148,18000,18374,374
8318,150802355,1747574717412347,9200,18000,18073,73
8319,150820355,1747574717430511,9337,18000,18164,164
8320,150838355,1747574717448173,9088,18000,17662,-338
8321,150856355,1747574717466540,9356,18000,18367,367
8322,150874355,1747574717484540,9339,18000,18000,0
8323,150892355,1747574717502435,9299,18000,17895,-105
8324,150910355,1747574717520555,9375,18000,18120,120
8325,150928355,1747574717538517,9397,18000,17962,-38
8326,150946355,1747574717556598,9492,18000,18081,81
8327,150964355,1747574717574778,9556,18000,18180,180
8328,150982355,1747574717592023,9001,18000,17245,-755
8329,151000355,1747574717610147,9086,18000,18124,124
8330,151018355,1747574717628545,9331,18000,18398,398
8331,151036355,1747574717646059,9036,18000,17514,-486
8332,151054355,1747574717664126,9089,18000,18067,67
8333,151072355,1747574717682130,9080,18000,18004,4
8334,151090355,1747574717700443,9298,18000,18313,313
8335,151108355,1747574717718298,9194,18000,17855,-145
8336,151126355,1747574717736029,9004,18000,17731,-269
8337,151144355,1747574717753824,8829,18000,17795,-205
8338,151162355,1747574717772047,9074,18000,18223,223
8339,151180355,1747574717790075,9031,18000,18028,28
8340,151198355,1747574717809063,9716,18000,18988,988
8341,151216355,1747574717826095,9047,18000,17032,-968
8342,151234355,1747574717844786,9578,18000,18691,691
8343,151252355,1747574717862363,9215,18000,17577,-423
8344,151270355,1747574717880588,9380,18000,18225,225
8345,151288355,1747574717898734,9491,18000,18146,146
8346,151306355,1747574717916172,9111,18000,17438,-562
8347,151324355,1747574717934502,9337,18000,18330,330
8348,151342355,1747574717952188,9129,18000,17686,-314
8349,151360355,1747574717970090,9072,18000,17902,-98
8350,151378355,1747574717988567,9381,18000,18477,477
8351,151396355,1747574718005863,8935,18000,17296,-704
8352,151414355,1747574718025153,9814,18000,19290,1290
8353,151432355,1747574718042540,9364,18000,17387,-613
8354,151450355,1747574718060295,9171,18000,17755,-245
8355,151468355,1747574718078129,9069,18000,17834,-166
8356,151486355,1747574718096579,9389,18000,18450,450
8357,151504355,1747574718114013,8999,18000,17434,-566
8358,151522355,1747574718132578,9386,18000,18565,565
8359,151540355,1747574718150483,9318,18000,17905,-95
8360,151558355,1747574718168108,9076,18000,17625,-375
8361,151576355,1747574718186184,9137,18000,18076,76
8362,151594355,1747574718204267,9178,18000,18083,83
8363,151612355,1747574718222535,9352,18000,18268,268
8364,151630355,1747574718241115,9794,18000,18580,580
8365,151648355,1747574718257799,8815,18000,16684,-1316
8366,151666355,1747574718275947,8934,18000,18148,148
8367,151684355,1747574718294137,9092,18000,18190,190
8368,151702355,1747574718312076,9023,18000,17939,-61
8369,151720355,1747574718330508,9343,18000,18432,432
8370,151738355,1747574718348880,9575,18000,18372,372
8371,151756355,1747574718367223,9837,18000,18343,343
8372,151774355,1747574718383953,8909,18000,16730,-1270
8373,151792355,1747574718402093,9013,18000,18140,140
8374,151810355,1747574718420672,9471,18000,18579,579
8375,151828355,1747574718438624,9424,18000,17952,-48
8376,151846355,1747574718456109,9057,18000,17485,-515
8377,151864355,1747574718474635,9430,18000,18526,526
8378,151882355,1747574718492585,9394,18000,17950,-50
8379,151900355,1747574718509803,8815,18000,17218,-782
8380,151918355,1747574718528564,9387,18000,18761,761
8381,151936355,1747574718546794,9578,18000,18230,230
8382,151954355,1747574718564127,9065,18000,17333,-667
8383,151972355,1747574718582566,9387,18000,18439,439
8384,151990355,1747574718600351,9239,18000,17785,-215
8385,152008355,1747574718618053,9030,18000,17702,-298
8386,152026355,1747574718636035,9002,18000,17982,-18
8387,152044355,1747574718654549,9359,18000,18514,514
8388,152062355,1747574718672167,9182,18000,17618,-382
8389,152080355,1747574718690127,9056,18000,17960,-40
8390,152098355,1747574718708015,9004,18000,17888,-112
8391,152116355,1747574718726209,9124,18000,18194,194
8392,152134355,1747574718743987,8970,18000,17778,-222
8393,152152355,1747574718761830,8848,18000,17843,-157
8394,152170355,1747574718779837,8849,18000,18007,7
8395,152188355,1747574718797938,8934,18000,18101,101
8396,152206355,1747574718815995,8954,18000,18057,57
8397,152224355,1747574718834169,9119,18000,18174,174
8398,152242355,1747574718852680,9541,18000,18511,511
8399,152260355,1747574718870693,9485,18000,18013,13
8400,152278355,1747574718888677,9457,18000,17984,-16
8401,152296355,1747574718906625,9428,18000,17948,-52
8402,152314355,1747574718924836,9572,18000,18211,211
8403,152332355,1747574718942600,9407,18000,17764,-236
8404,152350355,1747574718960464,9319,18000,17864,-136
8405,152368355,1747574718978082,9052,18000,17618,-382
8406,152386355,1747574718996142,9105,18000,18060,60
8407,152404355,1747574719013907,8941,18000,17765,-235
8408,152422355,1747574719031797,8809,18000,17890,-110
8409,152440355,1747574719050252,9175,18000,18455,455
8410,152458355,1747574719068160,9098,18000,17908,-92
8411,152476355,1747574719086032,9021,18000,17872,-128
8412,152494355,1747574719104687,9554,18000,18655,655
8413,152512355,1747574719123187,9791,18000,18500,500
8414,152530355,1747574719140069,9048,18000,16882,-1118
8415,152548355,1747574719158466,9326,18000,18397,397
8416,152566355,1747574719176083,9049,18000,17617,-383
8417,152584355,1747574719193983,8996,18000,17900,-100
8418,152602355,1747574719212005,9033,18000,18022,22
8419,152620355,1747574719230347,9234,18000,18342,342
8420,152638355,1747574719248677,9451,18000,18330,330
8421,152656355,1747574719265955,8938,18000,17278,-722
8422,152674355,1747574719284004,8983,18000,18049,49
8423,152692355,1747574719302594,9390,18000,18590,590
8424,152710355,1747574719320246,9173,18000,17652,-348
8425,152728355,1747574719338610,9397,18000,18364,364
8426,152746355,1747574719356154,9104,18000,17544,-456
8427,152764355,1747574719373923,8944,18000,17769,-231
8428,152782355,1747574719392686,9546,18000,18763,763
8429,152800355,1747574719411257,9859,18000,18571,571
8430,152818355,1747574719428025,8985,18000,16768,-1232
8431,152836355,1747574719446492,9356,18000,18467,467
8432,152854355,1747574719464303,9192,18000,17811,-189
8433,152872355,1747574719483066,9713,18000,18763,763
8434,152890355,1747574719500207,9122,18000,17141,-859
8435,152908355,1747574719518151,9099,18000,17944,-56
8436,152926355,1747574719536109,9057,18000,17958,-42
8437,152944355,1747574719554216,9145,18000,18107,107
8438,152962355,1747574719572139,9066,18000,17923,-77
8439,152980355,1747574719590204,9095,18000,18065,65
8440,152998355,1747574719608230,9183,18000,18026,26
8441,153016355,1747574719626162,9088,18000,17932,-68
8442,153034355,1747574719643958,8940,18000,17796,-204
8443,153052355,1747574719662346,9210,18000,18388,388
8444,153070355,1747574719680125,9072,18000,17779,-221
8445,153088355,1747574719698070,9039,18000,17945,-55
8446,153106355,1747574719716186,9115,18000,18116,116
8447,153124355,1747574719734876,9594,18000,18690,690
8448,153142355,1747574719751970,8954,18000,17094,-906
8449,153160355,1747574719769993,8963,18000,18023,23
8450,153178355,1747574719788335,9196,18000,18342,342
8451,153196355,1747574719806152,9112,18000,17817,-183
8452,153214355,1747574719824239,9164,18000,18087,87
8453,153232355,1747574719842235,9240,18000,17996,-4
8454,153250355,1747574719860552,9496,18000,18317,317
8455,153268355,1747574719877962,8941,18000,17410,-590
8456,153286355,1747574719896206,9124,18000,18244,244
8457,153304355,1747574719915251,9877,18000,19045,1045
8458,153322355,1747574719932650,9445,18000,17399,-601
8459,153340355,1747574719950527,9359,18000,17877,-123
8460,153358355,1747574719968631,9430,18000,18104,104
8461,153376355,1747574719985961,8969,18000,17330,-670
8462,153394355,1747574720004061,8997,18000,18100,100
8463,153412355,1747574720022078,9059,18000,18017,17
8464,153430355,1747574720039961,8955,18000,17883,-117
8465,153448355,1747574720058180,9145,18000,18219,219
8466,153466355,1747574720076459,9330,18000,18279,279
8467,153484355,1747574720094688,9486,18000,18229,229
8468,153502355,1747574720112035,9019,18000,17347,-653
8469,153520355,1747574720130001,8983,18000,17966,-34
8470,153538355,1747574720148611,9419,18000,18610,610
8471,153556355,1747574720166669,9446,18000,18058,58
8472,153574355,1747574720184330,9321,18000,17661,-339
8473,153592355,1747574720202165,9126,18000,17835,-165
8474,153610355,1747574720220457,9288,18000,18292,292
8475,153628355,1747574720238346,9248,18000,17889,-111
8476,153646355,1747574720255948,8945,18000,17602,-398
8477,153664355,1747574720274347,9249,18000,18399,399
8478,153682355,1747574720292179,9212,18000,17832,-168
8479,153700355,1747574720310273,9205,18000,18094,94
8480,153718355,1747574720327897,8903,18000,17624,-376
8481,153736355,1747574720345975,8983,18000,18078,78
8482,153754355,1747574720364112,9097,18000,18137,137
8483,153772355,1747574720381950,9091,18000,17838,-162
8484,153790355,1747574720400230,9175,18000,18280,280
8485,153808355,1747574720419235,9859,18000,19005,1005
8486,153826355,1747574720436058,9039,18000,16823,-1177
8487,153844355,1747574720454441,9308,18000,18383,383
8488,153862355,1747574720471958,8979,18000,17517,-483
8489,153880355,1747574720489892,8918,18000,17934,-66
8490,153898355,1747574720507905,8911,18000,18013,13
8491,153916355,1747574720526051,9041,18000,18146,146
8492,153934355,1747574720544091,9068,18000,18040,40
8493,153952355,1747574720562414,9301,18000,18323,323
8494,153970355,1747574720579824,8852,18000,17410,-590
8495,153988355,1747574720597802,8836,18000,17978,-22
8496,154006355,1747574720615793,8836,18000,17991,-9
8497,154024355,1747574720633790,8827,18000,17997,-3
8498,154042355,1747574720652707,9487,18000,18917,917
8499,154060355,1747574720670430,9262,18000,17723,-277
8500,154078355,1747574720688141,9098,18000,17711,-289
8501,154096355,1747574720706090,9061,18000,17949,-51
8502,154114355,1747574720725194,9808,18000,19104,1104
8503,154132355,1747574720742064,9037,18000,16870,-1130
8504,154150355,1747574720759796,8821,18000,17732,-268
8505,154168355,1747574720778511,9347,18000,18715,715
8506,154186355,1747574720796064,9042,18000,17553,-447
8507,154204355,1747574720813861,8839,18000,17797,-203
8508,154222355,1747574720831876,8883,18000,18015,15
8509,154240355,1747574720849859,8855,18000,17983,-17
8510,154258355,1747574720867972,8960,18000,18113,113
8511,154276355,1747574720885986,8952,18000,18014,14
8512,154294355,1747574720904058,9056,18000,18072,72
8513,154312355,1747574720922682,9463,18000,18624,624
8514,154330355,1747574720940071,9066,18000,17389,-611
8515,154348355,1747574720958493,9344,18000,18422,422
8516,154366355,1747574720976440,9292,18000,17947,-53
8517,154384355,1747574720994683,9473,18000,18243,243
8518,154402355,1747574721011827,8861,18000,17144,-856
8519,154420355,1747574721029764,8836,18000,17937,-63
8520,154438355,1747574721047999,9001,18000,18235,235
8521,154456355,1747574721066287,9208,18000,18288,288
8522,154474355,1747574721084147,9115,18000,17860,-140
8523,154492355,1747574721102169,9124,18000,18022,22
8524,154510355,1747574721120129,9090,18000,17960,-40
8525,154528355,1747574721138546,9392,18000,18417,417
8526,154546355,1747574721155972,8961,18000,17426,-574
8527,154564355,1747574721174585,9421,18000,18613,613
8528,154582355,1747574721192703,9492,18000,18118,118
8529,154600355,1747574721210283,9222,18000,17580,-420
8530,154618355,1747574721228464,9337,18000,18181,181
8531,154636355,1747574721246498,9355,18000,18034,34
8532,154654355,1747574721263833,8865,18000,17335,-665
8533,154672355,1747574721282128,9094,18000,18295,295
8534,154690355,1747574721300564,9491,18000,18436,436
8535,154708355,1747574721318295,9191,18000,17731,-269
8536,154726355,1747574721336184,9140,18000,17889,-111
8537,154744355,1747574721354042,9037,18000,17858,-142
8538,154762355,1747574721372019,8992,18000,17977,-23
8539,154780355,1747574721390366,9210,18000,18347,347
8540,154798355,1747574721408609,9437,18000,18243,243
8541,154816355,1747574721426069,9131,18000,17460,-540
8542,154834355,1747574721444582,9496,18000,18513,513
8543,154852355,1747574721462482,9335,18000,17900,-100
8544,154870355,1747574721480448,9316,18000,17966,-34
8545,154888355,1747574721498443,9310,18000,17995,-5
8546,154906355,1747574721515886,8920,18000,17443,-557
8547,154924355,1747574721533990,9007,18000,18104,104
8548,154942355,1747574721552440,9309,18000,18450,450
8549,154960355,1747574721570460,9328,18000,18020,20
8550,154978355,1747574721588485,9345,18000,18025,25
8551,154996355,1747574721606425,9310,18000,17940,-60
8552,155014355,1747574721624098,9083,18000,17673,-327
8553,155032355,1747574721642388,9275,18000,18290,290
8554,155050355,1747574721660080,9076,18000,17692,-308
8555,155068355,1747574721678059,9050,18000,17979,-21
8556,155086355,1747574721696019,9022,18000,17960,-40
8557,155104355,1747574721713957,8980,18000,17938,-62
8558,155122355,1747574721732023,8993,18000,18066,66
8559,155140355,1747574721749963,8972,18000,17940,-60
8560,155158355,1747574721767738,8762,18000,17775,-225
8561,155176355,1747574721786147,9111,18000,18409,409
8562,155194355,1747574721804474,9337,18000,18327,327
8563,155212355,1747574721822487,9346,18000,18013,13
8564,155230355,1747574721840091,9159,18000,17604,-396
8565,155248355,1747574721858103,9093,18000,18012,12
8566,155266355,1747574721876399,9260,18000,18296,296
8567,155284355,1747574721894079,9060,18000,17680,-320
8568,155302355,1747574721912402,9260,18000,18323,323
8569,155320355,1747574721930444,9319,18000,18042,42
8570,155338355,1747574721948213,9165,18000,17769,-231
8571,155356355,1747574721966402,9287,18000,18189,189
8572,155374355,1747574721984489,9357,18000,18087,87
8573,155392355,1747574722002207,9156,18000,17718,-282
8574,155410355,1747574722019952,8976,18000,17745,-255
8575,155428355,1747574722037929,8932,18000,17977,-23
8576,155446355,1747574722056503,9357,18000,18574,574
8577,155464355,1747574722074433,9321,18000,17930,-70
8578,155482355,1747574722092542,9359,18000,18109,109
8579,155500355,1747574722110180,9151,18000,17638,-362
8580,155518355,1747574722128548,9402,18000,18368,368
8581,155536355,1747574722146533,9400,18000,17985,-15
8582,155554355,1747574722164560,9393,18000,18027,27
8583,155572355,1747574722182090,9038,18000,17530,-470
8584,155590355,1747574722200033,9039,18000,17943,-57
8585,155608355,1747574722218163,9129,18000,18130,130
8586,155626355,1747574722236113,9175,18000,17950,-50
8587,155644355,1747574722254253,9196,18000,18140,140
8588,155662355,1747574722271787,8841,18000,17534,-466
8589,155680355,1747574722290011,9031,18000,18224,224
8590,155698355,1747574722307981,8970,18000,17970,-30
8591,155716355,1747574722325963,8954,18000,17982,-18
8592,155734355,1747574722344135,9111,18000,18172,172
8593,155752355,1747574722362739,9571,18000,18604,604
8594,155770355,1747574722379929,8964,18000,17190,-810
8595,155788355,1747574722398141,9121,18000,18212,212
8596,155806355,1747574722416430,9330,18000,18289,289
8597,155824355,1747574722434143,9097,18000,17713,-287
8598,155842355,1747574722452444,9304,18000,18301,301
8599,155860355,1747574722470668,9489,18000,18224,224
8600,155878355,1747574722488506,9344,18000,17838,-162
8601,155896355,1747574722506285,9171,18000,17779,-221
8602,155914355,1747574722524190,9118,18000,17905,-95
8603,155932355,1747574722542551,9371,18000,18361,361
8604,155950355,1747574722560534,9397,18000,17983,-17
8605,155968355,1747574722578133,9094,18000,17599,-401
8606,155986355,1747574722596511,9361,18000,18378,378
8607,156004355,1747574722614500,9355,18000,17989,-11
8608,156022355,1747574722632011,8991,18000,17511,-489
8609,156040355,1747574722649968,8965,18000,17957,-43
8610,156058355,1747574722668110,9042,18000,18142,142
8611,156076355,1747574722686007,8996,18000,17897,-103
8612,156094355,1747574722704474,9297,18000,18467,467
8613,156112355,1747574722722097,9046,18000,17623,-377
8614,156130355,1747574722740480,9305,18000,18383,383
8615,156148355,1747574722758014,9012,18000,17534,-466
8616,156166355,1747574722776016,8996,18000,18002,2
8617,156184355,1747574722794479,9309,18000,18463,463
8618,156202355,1747574722812418,9273,18000,17939,-61
8619,156220355,1747574722830664,9474,18000,18246,246
8620,156238355,1747574722848488,9318,18000,17824,-176
8621,156256355,1747574722866142,9093,18000,17654,-346
8622,156274355,1747574722883870,8883,18000,17728,-272
8623,156292355,1747574722901977,9116,18000,18107,107
8624,156310355,1747574722919972,8962,18000,17995,-5
8625,156328355,1747574722937904,8921,18000,17932,-68
8626,156346355,1747574722956019,9026,18000,18115,115
8627,156364355,1747574722974564,9374,18000,18545,545
8628,156382355,1747574722992382,9243,18000,17818,-182
8629,156400355,1747574723009820,8856,18000,17438,-562
8630,156418355,1747574723028124,9108,18000,18304,304
8631,156436355,1747574723045972,8988,18000,17848,-152
8632,156454355,1747574723064075,9073,18000,18103,103
8633,156472355,1747574723082658,9474,18000,18583,583
8634,156490355,1747574723100611,9432,18000,17953,-47
8635,156508355,1747574723118003,9017,18000,17392,-608
8636,156526355,1747574723136112,9102,18000,18109,109
8637,156544355,1747574723154379,9255,18000,18267,267
8638,156562355,1747574723172518,9365,18000,18139,139
8639,156580355,1747574723190405,9297,18000,17887,-113
8640,156598355,1747574723208622,9425,18000,18217,217
8641,156616355,1747574723226226,9175,18000,17604,-396
8642,156634355,1747574723244525,9375,18000,18299,299
8643,156652355,1747574723261785,8821,18000,17260,-740
8644,156670355,1747574723280530,9383,18000,18745,745
8645,156688355,1747574723298513,9368,18000,17983,-17
8646,156706355,1747574723315981,9028,18000,17468,-532
8647,156724355,1747574723334522,9377,18000,18541,541
8648,156742355,1747574723352100,9070,18000,17578,-422
8649,156760355,1747574723370679,9472,18000,18579,579
8650,156778355,1747574723388004,8989,18000,17325,-675
8651,156796355,1747574723406111,9076,18000,18107,107
8652,156814355,1747574723424591,9432,18000,18480,480
8653,156832355,1747574723442134,9110,18000,17543,-457
8654,156850355,1747574723460055,9026,18000,17921,-79
8655,156868355,1747574723478454,9287,18000,18399,399
8656,156886355,1747574723496634,9462,18000,18180,180
8657,156904355,1747574723513811,8862,18000,17177,-823
8658,156922355,1747574723532057,9054,18000,18246,246
8659,156940355,1747574723550148,9124,18000,18091,91
8660,156958355,1747574723568461,9290,18000,18313,313
8661,156976355,1747574723586126,9097,18000,17665,-335
8662,156994355,1747574723604098,9083,18000,17972,-28
8663,157012355,1747574723622369,9270,18000,18271,271
8664,157030355,1747574723640468,9301,18000,18099,99
8665,157048355,1747574723658515,9343,18000,18047,47
8666,157066355,1747574723676398,9258,18000,17883,-117
8667,157084355,1747574723693998,8998,18000,17600,-400
8668,157102355,1747574723712470,9302,18000,18472,472
8669,157120355,1747574723730413,9309,18000,17943,-57
8670,157138355,1747574723748271,9208,18000,17858,-142
8671,157156355,1747574723765769,8818,18000,17498,-502
8672,157174355,1747574723784442,9287,18000,18673,673
8673,157192355,1747574723802461,9285,18000,18019,19
8674,157210355,1747574723820534,9382,18000,18073,73
8675,157228355,1747574723838473,9313,18000,17939,-61
8676,157246355,1747574723856148,9087,18000,17675,-325
8677,157264355,1747574723874214,9214,18000,18066,66
8678,157282355,1747574723892535,9389,18000,18321,321
8679,157300355,1747574723909999,8988,18000,17464,-536
8680,157318355,1747574723927997,9012,18000,17998,-2
8681,157336355,1747574723946110,9100,18000,18113,113
8682,157354355,1747574723964309,9220,18000,18199,199
8683,157372355,1747574723982625,9466,18000,18316,316
8684,157390355,1747574724000121,9103,18000,17496,-504
8685,157408355,1747574724017752,8818,18000,17631,-369
8686,157426355,1747574724035800,8843,18000,18048,48
8687,157444355,1747574724054630,9453,18000,18830,830
8688,157462355,1747574724072502,9367,18000,17872,-128
8689,157480355,1747574724090570,9411,18000,18068,68
8690,157498355,1747574724108501,9371,18000,17931,-69
8691,157516355,1747574724126718,9568,18000,18217,217
8692,157534355,1747574724144559,9489,18000,17841,-159
8693,157552355,1747574724162048,9058,18000,17489,-511
8694,157570355,1747574724180386,9253,18000,18338,338
8695,157588355,1747574724198460,9412,18000,18074,74
8696,157606355,1747574724216232,9197,18000,17772,-228
8697,157624355,1747574724234207,9176,18000,17975,-25
8698,157642355,1747574724252487,9355,18000,18280,280
8699,157660355,1747574724269937,8932,18000,17450,-550
8700,157678355,1747574724288431,9312,18000,18494,494
8701,157696355,1747574724306114,9098,18000,17683,-317
8702,157714355,1747574724324122,9099,18000,18008,8
